9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
2.521700000000000053e-01 2.321900000000000075e-01 2.230100000000000138e-01 2.076299999999999890e-04 2.076299999999999890e-04 2.076299999999999890e-04 2.915900000000000158e-01 2.076299999999999890e-04 2.076299999999999890e-04
1.956500000000000123e-04 2.091600000000000126e-01 1.772900000000000031e-01 1.956500000000000123e-04 1.920800000000000007e-01 1.772900000000000031e-01 1.956500000000000123e-04 2.434099999999999875e-01 1.956500000000000123e-04
1.961499999999999910e-01 1.946400000000000075e-01 2.005699999999999983e-01 1.859099999999999869e-04 1.859099999999999869e-04 1.859099999999999869e-04 1.635399999999999909e-01 2.443599999999999939e-01 1.859099999999999869e-04
2.533100000000000260e-04 3.068600000000000216e-01 3.162900000000000156e-01 2.533100000000000260e-04 2.533100000000000260e-04 2.533100000000000260e-04 2.533100000000000260e-04 3.753299999999999970e-01 2.533100000000000260e-04
2.178899999999999891e-04 2.448700000000000043e-01 2.527300000000000102e-01 2.163499999999999868e-01 2.178899999999999891e-04 2.849599999999999911e-01 2.178899999999999891e-04 2.178899999999999891e-04 2.178899999999999891e-04
5.523099999999999676e-01 4.453400000000000136e-01 3.359400000000000125e-04 3.359400000000000125e-04 3.359400000000000125e-04 3.359400000000000125e-04 3.359400000000000125e-04 3.359400000000000125e-04 3.359400000000000125e-04
2.158600000000000102e-04 2.230600000000000083e-01 2.158600000000000102e-04 2.658699999999999952e-01 2.158600000000000102e-04 2.158600000000000102e-04 2.934800000000000186e-01 2.165100000000000080e-01 2.158600000000000102e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
2.108199999999999907e-04 2.389400000000000135e-01 2.188900000000000012e-01 2.108199999999999907e-04 2.108199999999999907e-04 2.108199999999999907e-04 2.549399999999999999e-01 2.861699999999999799e-01 2.108199999999999907e-04
1.671999999999999875e-01 1.780299999999999938e-01 1.890399999999999925e-04 1.983000000000000040e-01 1.890399999999999925e-04 1.890399999999999925e-04 2.531900000000000261e-01 2.025299999999999878e-01 1.890399999999999925e-04
3.348300000000000165e-01 2.915900000000000158e-01 2.496299999999999799e-04 2.496299999999999799e-04 2.496299999999999799e-04 2.496299999999999799e-04 2.496299999999999799e-04 3.720800000000000218e-01 2.496299999999999799e-04
2.451800000000000073e-04 3.180999999999999939e-01 3.143699999999999828e-01 2.451800000000000073e-04 2.451800000000000073e-04 2.451800000000000073e-04 3.660499999999999865e-01 2.451800000000000073e-04 2.451800000000000073e-04
2.545199999999999958e-04 3.300199999999999800e-01 2.545199999999999958e-04 2.545199999999999958e-04 2.545199999999999958e-04 2.545199999999999958e-04 2.545199999999999958e-04 3.774000000000000132e-01 2.910599999999999854e-01
1.962099999999999934e-04 2.022400000000000031e-01 2.012299999999999922e-01 1.962099999999999934e-04 1.962099999999999934e-04 1.962099999999999934e-04 1.751099999999999879e-01 1.774000000000000021e-01 2.432400000000000118e-01
1.550900000000000076e-04 1.185599999999999987e-01 1.550900000000000076e-04 1.550900000000000076e-04 1.550900000000000076e-04 1.550900000000000076e-04 1.550900000000000076e-04 5.555600000000000538e-01 3.249500000000000166e-01
2.118499999999999995e-04 2.281499999999999917e-01 2.118499999999999995e-04 2.118499999999999995e-04 2.118499999999999995e-04 2.118499999999999995e-04 2.118499999999999995e-04 5.127300000000000191e-01 2.578500000000000236e-01
2.457599999999999780e-04 3.112199999999999966e-01 2.457599999999999780e-04 2.457599999999999780e-04 2.457599999999999780e-04 2.457599999999999780e-04 2.457599999999999780e-04 3.636199999999999988e-01 3.236800000000000233e-01
1.947899999999999968e-04 1.995899999999999896e-01 1.970800000000000052e-01 1.947899999999999968e-04 1.847399999999999876e-01 2.127000000000000002e-01 2.051000000000000045e-01 1.947899999999999968e-04 1.947899999999999968e-04
2.141400000000000063e-04 2.433299999999999907e-01 2.129900000000000126e-01 2.141400000000000063e-04 2.141400000000000063e-04 2.141400000000000063e-04 2.141400000000000063e-04 2.912299999999999889e-01 2.513799999999999923e-01
3.426500000000000101e-01 3.018299999999999872e-01 2.483200000000000077e-04 2.483200000000000077e-04 2.483200000000000077e-04 2.483200000000000077e-04 2.483200000000000077e-04 3.540300000000000114e-01 2.483200000000000077e-04
1.978000000000000103e-04 2.076500000000000012e-01 1.812300000000000022e-01 1.978000000000000103e-04 1.884800000000000086e-01 2.134699999999999931e-01 2.083800000000000097e-01 1.978000000000000103e-04 1.978000000000000103e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.948700000000000210e-01 2.282700000000000083e-04 2.282700000000000083e-04 2.282700000000000083e-04 2.282700000000000083e-04 2.282700000000000083e-04 2.282700000000000083e-04 7.035299999999999887e-01 2.282700000000000083e-04
2.617399999999999978e-04 3.341700000000000226e-01 2.617399999999999978e-04 2.617399999999999978e-04 2.617399999999999978e-04 3.120800000000000241e-01 3.521799999999999931e-01 2.617399999999999978e-04 2.617399999999999978e-04
2.232799999999999900e-04 2.488100000000000034e-01 2.272899999999999920e-01 2.232799999999999900e-04 2.232799999999999900e-04 2.541499999999999870e-01 2.686299999999999799e-01 2.232799999999999900e-04 2.232799999999999900e-04
3.748299999999999965e-01 2.899499999999999855e-01 2.537899999999999943e-04 2.537899999999999943e-04 2.537899999999999943e-04 2.537899999999999943e-04 2.537899999999999943e-04 3.336999999999999966e-01 2.537899999999999943e-04
2.118300000000000098e-04 1.877900000000000125e-01 1.727200000000000124e-01 3.081300000000000150e-01 2.118300000000000098e-04 2.118300000000000098e-04 3.302999999999999825e-01 2.118300000000000098e-04 2.118300000000000098e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
2.219899999999999929e-01 2.243999999999999884e-01 2.165400000000000105e-04 2.165400000000000105e-04 2.165400000000000105e-04 2.165400000000000105e-04 2.571200000000000152e-01 2.954200000000000159e-01 2.165400000000000105e-04
3.203799999999999981e-01 2.654700000000000180e-04 2.654700000000000180e-04 2.654700000000000180e-04 2.654700000000000180e-04 3.173099999999999810e-01 3.607099999999999751e-01 2.654700000000000180e-04 2.654700000000000180e-04
3.359400000000000125e-04 4.453400000000000136e-01 3.359400000000000125e-04 3.359400000000000125e-04 3.359400000000000125e-04 5.523099999999999676e-01 3.359400000000000125e-04 3.359400000000000125e-04 3.359400000000000125e-04
2.284599999999999912e-04 2.389499999999999957e-01 2.410400000000000043e-01 2.386399999999999910e-01 2.284599999999999912e-04 2.802299999999999791e-01 2.284599999999999912e-04 2.284599999999999912e-04 2.284599999999999912e-04
1.889100000000000056e-04 1.910199999999999954e-01 1.643100000000000116e-01 1.889100000000000056e-04 1.663999999999999924e-01 1.889100000000000056e-04 1.889100000000000056e-04 2.464500000000000024e-01 2.310699999999999976e-01
2.104999999999999938e-04 2.229700000000000015e-01 2.104999999999999938e-04 2.479899999999999882e-01 2.104999999999999938e-04 2.104999999999999938e-04 2.948700000000000210e-01 2.104999999999999938e-04 2.331100000000000116e-01
1.600300000000000056e-01 1.421900000000000108e-01 1.497600000000000042e-01 1.658899999999999990e-04 1.190400000000000069e-01 1.658899999999999990e-04 1.265199999999999936e-01 1.856899999999999940e-01 1.164400000000000018e-01
1.625500000000000000e-01 1.794000000000000039e-01 1.890600000000000093e-04 2.216299999999999937e-01 1.890600000000000093e-04 1.890600000000000093e-04 2.486800000000000122e-01 1.869899999999999896e-01 1.890600000000000093e-04
2.667799999999999902e-04 3.177200000000000024e-01 2.667799999999999902e-04 2.667799999999999902e-04 2.667799999999999902e-04 3.606099999999999861e-01 3.200700000000000212e-01 2.667799999999999902e-04 2.667799999999999902e-04
2.054900000000000060e-01 1.928700000000000137e-01 1.676700000000000135e-01 1.853700000000000070e-01 1.888500000000000096e-04 1.888500000000000096e-04 2.478400000000000047e-01 1.888500000000000096e-04 1.888500000000000096e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
3.347900000000000116e-04 4.655400000000000094e-01 3.347900000000000116e-04 3.347900000000000116e-04 3.347900000000000116e-04 5.321099999999999719e-01 3.347900000000000116e-04 3.347900000000000116e-04 3.347900000000000116e-04
3.689100000000000157e-01 2.941599999999999770e-01 2.572200000000000072e-04 3.353900000000000214e-01 2.572200000000000072e-04 2.572200000000000072e-04 2.572200000000000072e-04 2.572200000000000072e-04 2.572200000000000072e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
2.204300000000000020e-04 2.496500000000000108e-01 2.251900000000000013e-01 2.204300000000000020e-04 2.204300000000000020e-04 2.204300000000000020e-04 2.883800000000000252e-01 2.204300000000000020e-04 2.356800000000000006e-01
1.448099999999999943e-01 1.530299999999999994e-01 1.420299999999999896e-01 1.658799999999999997e-01 1.730900000000000114e-04 1.730900000000000114e-04 2.112900000000000056e-01 1.824399999999999911e-01 1.730900000000000114e-04
3.355400000000000028e-04 4.578499999999999792e-01 3.355400000000000028e-04 3.355400000000000028e-04 3.355400000000000028e-04 5.397999999999999465e-01 3.355400000000000028e-04 3.355400000000000028e-04 3.355400000000000028e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.004700000000000093e-01 1.853499999999999870e-01 1.889700000000000017e-04 1.889700000000000017e-04 2.049499999999999933e-01 1.889700000000000017e-04 1.649899999999999978e-01 2.434800000000000020e-01 1.889700000000000017e-04
2.466200000000000206e-04 3.310899999999999954e-01 3.475699999999999901e-01 2.466200000000000206e-04 2.466200000000000206e-04 2.466200000000000206e-04 3.198599999999999777e-01 2.466200000000000206e-04 2.466200000000000206e-04
2.048200000000000075e-04 2.177999999999999936e-01 2.255500000000000005e-01 2.662999999999999812e-01 2.048200000000000075e-04 2.048200000000000075e-04 2.893299999999999761e-01 2.048200000000000075e-04 2.048200000000000075e-04
1.983999999999999978e-04 2.199699999999999989e-01 2.351800000000000002e-01 1.983999999999999978e-04 1.983999999999999978e-04 1.983999999999999978e-04 5.436600000000000321e-01 1.983999999999999978e-04 1.983999999999999978e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.695999999999999937e-04 3.178799999999999959e-01 2.695999999999999937e-04 2.695999999999999937e-04 3.307399999999999785e-01 2.695999999999999937e-04 3.497600000000000153e-01 2.695999999999999937e-04 2.695999999999999937e-04
2.439699999999999924e-01 2.119900000000000118e-01 2.465400000000000091e-01 2.126300000000000022e-04 2.126300000000000022e-04 2.126300000000000022e-04 2.964300000000000268e-01 2.126300000000000022e-04 2.126300000000000022e-04
1.603300000000000003e-01 1.507199999999999929e-01 1.491899999999999893e-01 1.579399999999999971e-01 1.738499999999999974e-04 1.738499999999999974e-04 2.235000000000000042e-01 1.577900000000000136e-01 1.738499999999999974e-04
1.894400000000000023e-04 2.021000000000000019e-01 2.110899999999999999e-01 1.633199999999999930e-01 1.894400000000000023e-04 1.894400000000000023e-04 2.489300000000000124e-01 1.738000000000000100e-01 1.894400000000000023e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.186400000000000073e-04 2.327200000000000102e-01 2.219399999999999984e-01 2.186400000000000073e-04 2.186400000000000073e-04 2.186400000000000073e-04 2.964700000000000113e-01 2.477699999999999902e-01 2.186400000000000073e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
7.928399999999999892e-01 2.097599999999999975e-04 2.097599999999999975e-04 2.097599999999999975e-04 2.056900000000000117e-01 2.097599999999999975e-04 2.097599999999999975e-04 2.097599999999999975e-04 2.097599999999999975e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.128599999999999915e-04 2.361499999999999988e-01 2.083599999999999897e-01 2.128599999999999915e-04 2.128599999999999915e-04 2.128599999999999915e-04 2.128599999999999915e-04 2.869900000000000229e-01 2.674300000000000010e-01
1.645899999999999946e-04 2.037299999999999944e-01 3.179299999999999904e-01 1.645899999999999946e-04 1.645899999999999946e-04 1.645899999999999946e-04 1.645899999999999946e-04 3.902999999999999803e-01 8.721900000000000486e-02
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
3.325900000000000124e-04 3.325900000000000124e-04 3.325900000000000124e-04 3.325900000000000124e-04 3.325900000000000124e-04 3.325900000000000124e-04 4.751500000000000168e-01 5.225199999999999845e-01 3.325900000000000124e-04
2.476800000000000139e-04 3.152599999999999847e-01 2.476800000000000139e-04 2.476800000000000139e-04 2.476800000000000139e-04 2.476800000000000139e-04 2.476800000000000139e-04 3.606800000000000006e-01 3.225799999999999779e-01
3.336999999999999797e-04 4.608700000000000019e-01 3.336999999999999797e-04 3.336999999999999797e-04 3.336999999999999797e-04 3.336999999999999797e-04 3.336999999999999797e-04 5.367899999999999894e-01 3.336999999999999797e-04
2.621400000000000076e-04 3.036400000000000210e-01 2.621400000000000076e-04 2.621400000000000076e-04 2.621400000000000076e-04 2.621400000000000076e-04 2.621400000000000076e-04 3.887300000000000200e-01 3.060599999999999987e-01
1.359599999999999975e-01 1.499199999999999977e-01 1.478099999999999969e-01 2.032299999999999940e-01 1.725999999999999941e-04 1.725999999999999941e-04 2.212800000000000045e-01 1.412799999999999889e-01 1.725999999999999941e-04
1.954199999999999958e-04 2.067900000000000016e-01 1.994799999999999907e-01 1.954199999999999958e-04 1.954199999999999958e-04 1.954199999999999958e-04 1.805799999999999905e-01 2.355899999999999939e-01 1.767799999999999927e-01
2.596100000000000074e-01 2.145900000000000030e-01 2.116599999999999894e-04 2.393500000000000072e-01 2.116599999999999894e-04 2.116599999999999894e-04 2.853899999999999770e-01 2.116599999999999894e-04 2.116599999999999894e-04
2.221600000000000007e-04 2.395400000000000029e-01 2.221600000000000007e-04 2.221600000000000007e-04 2.221600000000000007e-04 7.589000000000000190e-01 2.221600000000000007e-04 2.221600000000000007e-04 2.221600000000000007e-04
2.237800000000000021e-04 2.429999999999999938e-01 2.237800000000000021e-04 2.237800000000000021e-04 2.381600000000000106e-01 2.574100000000000277e-01 2.603099999999999858e-01 2.237800000000000021e-04 2.237800000000000021e-04
2.254599999999999937e-01 1.816800000000000082e-01 1.901500000000000135e-01 1.851099999999999946e-04 1.851099999999999946e-04 1.851099999999999946e-04 1.594599999999999906e-01 2.425100000000000033e-01 1.851099999999999946e-04
2.382400000000000073e-01 2.127699999999999869e-01 1.935699999999999921e-01 1.964699999999999943e-04 1.964699999999999943e-04 1.964699999999999943e-04 1.774999999999999911e-01 1.964699999999999943e-04 1.771300000000000097e-01
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
5.300200000000000466e-01 3.238699999999999739e-04 3.238699999999999739e-04 4.677200000000000246e-01 3.238699999999999739e-04 3.238699999999999739e-04 3.238699999999999739e-04 3.238699999999999739e-04 3.238699999999999739e-04
1.884699999999999986e-01 1.620199999999999974e-01 1.887899999999999865e-04 1.716900000000000093e-01 1.887899999999999865e-04 1.887899999999999865e-04 2.366399999999999892e-01 2.404300000000000048e-01 1.887899999999999865e-04
5.436699999999999866e-01 4.539699999999999847e-01 3.369499999999999774e-04 3.369499999999999774e-04 3.369499999999999774e-04 3.369499999999999774e-04 3.369499999999999774e-04 3.369499999999999774e-04 3.369499999999999774e-04
2.381099999999999883e-01 2.151399999999999979e-01 2.054600000000000014e-04 2.565700000000000203e-01 2.054600000000000014e-04 2.054600000000000014e-04 2.891599999999999726e-01 2.054600000000000014e-04 2.054600000000000014e-04
1.378199999999999981e-01 1.685300000000000131e-01 1.545100000000000084e-01 1.745299999999999976e-04 1.745299999999999976e-04 1.745299999999999976e-04 1.348300000000000054e-01 2.146000000000000130e-01 1.891799999999999871e-01
2.349400000000000099e-01 2.481500000000000095e-01 2.263800000000000111e-04 2.263800000000000111e-04 2.263800000000000111e-04 2.431300000000000128e-01 2.726500000000000035e-01 2.263800000000000111e-04 2.263800000000000111e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.416499999999999920e-04 2.931199999999999917e-01 2.416499999999999920e-04 2.416499999999999920e-04 2.416499999999999920e-04 2.416499999999999920e-04 2.416499999999999920e-04 3.708899999999999975e-01 3.345500000000000140e-01
2.584799999999999875e-01 2.363599999999999868e-01 2.193200000000000076e-04 2.193200000000000076e-04 2.193200000000000076e-04 2.794800000000000062e-01 2.245900000000000118e-01 2.193200000000000076e-04 2.193200000000000076e-04
2.582599999999999896e-01 2.278499999999999970e-01 2.070399999999999964e-04 2.070399999999999964e-04 2.070399999999999964e-04 2.070399999999999964e-04 2.630799999999999805e-01 2.497800000000000020e-01 2.070399999999999964e-04
2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04 2.603599999999999803e-01 7.381400000000000183e-01 2.137700000000000082e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.571399999999999944e-04 3.065100000000000047e-01 2.571399999999999944e-04 2.571399999999999944e-04 3.116200000000000081e-01 2.571399999999999944e-04 2.571399999999999944e-04 3.803300000000000014e-01 2.571399999999999944e-04
1.843899999999999879e-04 1.804199999999999970e-01 1.948600000000000054e-01 1.843899999999999879e-04 2.107199999999999906e-01 1.843899999999999879e-04 1.753300000000000136e-01 2.379300000000000026e-01 1.843899999999999879e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
3.391900000000000102e-04 4.584300000000000042e-01 3.391900000000000102e-04 3.391900000000000102e-04 3.391900000000000102e-04 5.392000000000000126e-01 3.391900000000000102e-04 3.391900000000000102e-04 3.391900000000000102e-04
2.434600000000000034e-04 3.193099999999999827e-01 3.308300000000000129e-01 2.434600000000000034e-04 3.483999999999999875e-01 2.434600000000000034e-04 2.434600000000000034e-04 2.434600000000000034e-04 2.434600000000000034e-04
