0.24889,0.25201,0.24663,0.25246
0.20751,0.28448,0.25988,0.24814
0.26399,0.23629,0.21888,0.28084
0.3086,0.36898,0.14906,0.17336
0.23836,0.2887,0.1879,0.28504
0.27363,0.28028,0.23302,0.21307
0.2781,0.23939,0.24535,0.23716
0.24955,0.24955,0.23357,0.26733
0.24949,0.30294,0.20924,0.23834
0.25836,0.24432,0.20485,0.29247
0.26237,0.24132,0.26115,0.23515
0.20016,0.26243,0.25781,0.27961
0.25517,0.27586,0.2077,0.26126
0.24181,0.21404,0.26964,0.27451
0.23454,0.2759,0.23133,0.25823
0.22578,0.29951,0.23113,0.24358
0.26709,0.25865,0.2315,0.24275
0.28805,0.27236,0.23305,0.20654
0.24302,0.27186,0.23993,0.24518
0.24903,0.24251,0.26486,0.2436
0.30736,0.20296,0.26515,0.22453
0.24343,0.24343,0.22889,0.28424
0.21037,0.29183,0.29538,0.20242
0.27883,0.25674,0.22607,0.23836
0.23721,0.25295,0.25754,0.2523
0.21737,0.27629,0.27167,0.23467
0.32864,0.29458,0.27419,0.1026
0.19459,0.27513,0.26043,0.26985
0.2056,0.29126,0.18684,0.31631
0.26273,0.28138,0.23378,0.22212
0.30491,0.29017,0.22238,0.18254
0.21691,0.29588,0.25244,0.23476
0.17169,0.27869,0.29581,0.25381
0.28474,0.26172,0.2363,0.21723
0.26337,0.23912,0.25711,0.24041
0.15893,0.24209,0.32058,0.2784
0.23687,0.22682,0.24126,0.29505
0.27287,0.26552,0.256,0.20561
0.29633,0.26523,0.22221,0.21622
0.23773,0.29727,0.20798,0.25702
0.23367,0.27273,0.23472,0.25888
0.28409,0.27394,0.24354,0.19844
0.25712,0.26296,0.2526,0.22731
0.31843,0.24439,0.24809,0.18909
0.2253,0.28495,0.25912,0.23062
0.26698,0.22984,0.24152,0.26166
0.178,0.32769,0.24202,0.2523
0.25534,0.31307,0.21926,0.21232
0.33454,0.25703,0.22988,0.17855
0.2494,0.21879,0.27691,0.2549
0.25586,0.28844,0.25586,0.19984
0.23463,0.24064,0.2841,0.24064
0.27808,0.2738,0.21069,0.23742
0.22775,0.22304,0.29519,0.25402
0.2757,0.2757,0.21507,0.23353
0.23783,0.266,0.24808,0.24808
0.30707,0.25205,0.20387,0.23701
0.25738,0.24078,0.26414,0.2377
0.36618,0.32563,0.12003,0.18815
0.26315,0.28292,0.22697,0.22697
0.19683,0.2844,0.24723,0.27154
0.18335,0.29564,0.31761,0.2034
0.20955,0.24785,0.28152,0.26108
0.2567,0.31651,0.27164,0.15514
0.18405,0.23196,0.33121,0.25278
0.24004,0.25719,0.25165,0.25113
0.26303,0.27127,0.27402,0.19168
0.26566,0.23496,0.22943,0.26995
0.26936,0.31687,0.20979,0.20398
0.24991,0.27618,0.25755,0.21636
0.21073,0.31062,0.23764,0.24101
0.27142,0.26281,0.24101,0.22476
0.24243,0.17096,0.2773,0.30931
0.25625,0.26244,0.22506,0.25625
0.19642,0.27176,0.31595,0.21588
0.22079,0.26958,0.26264,0.24699
0.23768,0.26026,0.23628,0.26578
0.24808,0.2852,0.25564,0.21108
0.25069,0.26155,0.23302,0.25474
0.20653,0.28435,0.2511,0.25803
0.30102,0.27267,0.21751,0.20881
0.2597,0.29549,0.27211,0.1727
0.24233,0.30127,0.19523,0.26117
0.276,0.25868,0.2106,0.25472
0.28379,0.27531,0.17641,0.26449
0.30792,0.23739,0.22734,0.22734
0.16987,0.24596,0.27655,0.30762
0.2196,0.2478,0.27676,0.25584
0.23749,0.25505,0.25681,0.25066
0.26687,0.25253,0.25892,0.22168
0.26224,0.2108,0.32691,0.20005
0.26575,0.22119,0.28722,0.22583
0.23704,0.24431,0.24431,0.27434
0.26937,0.2535,0.22616,0.25097
0.35234,0.26269,0.17732,0.20765
0.22829,0.30182,0.21199,0.25791
0.19275,0.29775,0.28581,0.2237
0.30144,0.23906,0.23315,0.22634
0.21457,0.3179,0.18489,0.28265
0.26441,0.22276,0.3256,0.18723
0.27213,0.26487,0.23585,0.22715
0.2909,0.26236,0.27539,0.17135
0.21656,0.25419,0.29006,0.23918
0.18882,0.27089,0.2879,0.2524
0.24788,0.26091,0.26091,0.2303
0.23596,0.24847,0.24581,0.26976
0.30738,0.24273,0.28103,0.16886
0.37929,0.24896,0.20003,0.17172
0.19953,0.26659,0.29909,0.23479
0.22808,0.22638,0.22133,0.3242
0.28877,0.23134,0.24855,0.23134
0.25849,0.23875,0.24193,0.26083
0.21597,0.29274,0.2474,0.24389
0.30598,0.31999,0.22985,0.14418
0.25747,0.26431,0.22503,0.25319
0.19092,0.32766,0.26006,0.22136
0.24839,0.29205,0.20359,0.25596
0.22164,0.2962,0.20766,0.27449
0.27537,0.23859,0.28434,0.20171
0.16725,0.40712,0.17878,0.24685
0.23199,0.24685,0.26468,0.25648
0.2277,0.24711,0.23453,0.29066
0.22899,0.31045,0.22233,0.23824
0.21567,0.29803,0.22526,0.26104
0.23509,0.23806,0.27395,0.25291
0.27576,0.27458,0.24854,0.20112
0.25585,0.24825,0.27062,0.22527
0.22369,0.29437,0.17313,0.30882
0.24435,0.25153,0.23937,0.26475
0.23202,0.33582,0.18797,0.24419
0.3062,0.33369,0.21038,0.14972
0.31939,0.35091,0.17477,0.15493
0.22013,0.29464,0.22702,0.2582
0.21842,0.33414,0.20158,0.24586
0.22707,0.28752,0.21769,0.26772
0.32354,0.22727,0.25995,0.18924
0.23805,0.21048,0.25111,0.30036
0.22441,0.2034,0.29656,0.27563
0.24479,0.27194,0.21754,0.26573
0.23095,0.37149,0.21998,0.17758
0.24177,0.25722,0.23909,0.26191
0.36622,0.28732,0.20048,0.14597
0.22616,0.25654,0.30947,0.20782
0.2375,0.26639,0.2375,0.25861
0.18931,0.23874,0.2825,0.28945
0.24909,0.1855,0.2551,0.31032
0.2769,0.22067,0.28176,0.22067
0.30332,0.28841,0.19439,0.21388
0.31502,0.30069,0.20764,0.17665
0.2482,0.31909,0.23987,0.19284
0.23346,0.2635,0.32458,0.17845
0.22308,0.27221,0.26792,0.2368
0.30957,0.31189,0.199,0.17955
0.22891,0.25822,0.24562,0.26726
0.26344,0.31765,0.24243,0.17647
0.26042,0.25095,0.25851,0.23013
0.18505,0.27884,0.28518,0.25093
0.25693,0.2781,0.2431,0.22187
0.20594,0.35376,0.21479,0.22551
0.20947,0.23761,0.35466,0.19826
0.24306,0.28445,0.26943,0.20306
0.30614,0.31049,0.17835,0.20503
0.24865,0.28717,0.21738,0.2468
0.24066,0.31425,0.23343,0.21166
0.18706,0.26903,0.28702,0.25689
0.22079,0.31794,0.2289,0.23238
0.22828,0.30647,0.23697,0.22828
0.23324,0.28255,0.22949,0.25472
0.31285,0.27703,0.11757,0.29255
0.27443,0.17925,0.31331,0.23301
0.23469,0.2797,0.20948,0.27612
0.30573,0.237,0.23091,0.22636
0.2361,0.27885,0.24752,0.23753
0.27963,0.32357,0.22444,0.17236
0.2364,0.26358,0.23101,0.26901
0.21458,0.25496,0.27341,0.25706
0.23655,0.22973,0.30142,0.2323
0.22628,0.26929,0.25936,0.24506
0.23233,0.27911,0.24272,0.24583
0.26818,0.28486,0.19845,0.24851
0.25422,0.24725,0.23928,0.25925
0.30555,0.30428,0.14906,0.2411
0.26964,0.24107,0.24822,0.24107
0.25167,0.24838,0.2302,0.26976
0.24178,0.29105,0.20382,0.26335
0.22825,0.26924,0.31474,0.18777
0.22167,0.27246,0.28275,0.22312
0.21836,0.22571,0.21941,0.33652
0.32435,0.30722,0.22196,0.14647
0.20611,0.22935,0.26522,0.29932
0.27422,0.22876,0.22727,0.26976
0.24029,0.25646,0.26296,0.24029
0.3157,0.21483,0.24691,0.22257
0.2432,0.26907,0.21278,0.27494
0.23922,0.25649,0.22101,0.28328
0.23521,0.3157,0.20399,0.2451
0.23895,0.25144,0.21736,0.29226
0.22689,0.28852,0.23535,0.24925
0.29748,0.22552,0.22552,0.25149
0.19828,0.29372,0.25824,0.24975
0.27852,0.2838,0.19367,0.24401
0.26663,0.28089,0.23811,0.21436
0.17704,0.29622,0.26885,0.25788
0.20156,0.24671,0.29676,0.25498
0.23898,0.20954,0.26403,0.28744
0.23886,0.26886,0.26027,0.232
0.25001,0.24003,0.27439,0.23557
0.28445,0.24416,0.24464,0.22675
0.2377,0.27236,0.22582,0.26411
0.21409,0.25982,0.30183,0.22426
0.20718,0.29775,0.25329,0.24178
0.24367,0.3524,0.18547,0.21845
0.30015,0.27197,0.24106,0.18683
0.24418,0.3112,0.23734,0.20728
0.27187,0.20982,0.20866,0.30965
0.29762,0.28937,0.20651,0.20651
0.30696,0.20004,0.29997,0.19303
0.28983,0.2708,0.18057,0.2588
0.23152,0.27392,0.23997,0.25459
0.21904,0.27731,0.19116,0.31249
0.20869,0.24261,0.29012,0.25858
0.25903,0.28586,0.27478,0.18033
0.19175,0.26714,0.27782,0.26328
0.20436,0.25878,0.27445,0.26241
0.22946,0.24886,0.3092,0.21249
0.23494,0.272,0.24885,0.24421
0.26165,0.25187,0.22659,0.25988
0.20835,0.259,0.27246,0.26019
0.22176,0.27751,0.23787,0.26286
0.32415,0.27703,0.18951,0.20931
0.25022,0.23672,0.2384,0.27466
0.2105,0.24319,0.25742,0.28888
0.23319,0.29067,0.31111,0.16503
0.24065,0.23824,0.29846,0.22264
0.24592,0.30184,0.26235,0.18989
0.20396,0.28198,0.28777,0.22629
0.29029,0.28685,0.18694,0.23592
0.24552,0.21106,0.22105,0.32237
0.25764,0.24128,0.24912,0.25196
0.2418,0.26223,0.27539,0.22058
0.20227,0.27685,0.24268,0.27821
0.24034,0.18399,0.29799,0.27769
0.2745,0.3048,0.1355,0.2852
0.1804,0.33487,0.2069,0.27782
0.25972,0.30599,0.21156,0.22274
0.1999,0.27865,0.22214,0.2993
0.24834,0.26504,0.20327,0.28335
0.20991,0.21497,0.31854,0.25658
0.24243,0.23257,0.246,0.279
0.2325,0.26171,0.26557,0.24022
0.20382,0.24659,0.29488,0.25471
0.24355,0.26994,0.2555,0.23102
0.25863,0.28019,0.22843,0.23276
0.21095,0.30166,0.27139,0.21601
0.34022,0.2024,0.22443,0.23295
0.19082,0.28414,0.27836,0.24669
0.22796,0.33111,0.249,0.19193
0.19079,0.33138,0.26034,0.2175
0.23565,0.25252,0.24915,0.26268
0.26736,0.29049,0.2411,0.20105
0.25954,0.27183,0.28197,0.18666
0.22231,0.28354,0.26244,0.23171
0.2797,0.31851,0.18286,0.21893
0.25865,0.25537,0.27431,0.21167
0.25624,0.15295,0.35469,0.23611
0.19397,0.33634,0.17295,0.29674
0.30281,0.27224,0.24948,0.17547
0.21759,0.28716,0.25446,0.24078
0.25184,0.34903,0.20103,0.19811
0.28682,0.27287,0.23643,0.20388
0.26309,0.27058,0.24814,0.21818
0.2231,0.35529,0.16983,0.25178
0.28293,0.28293,0.26449,0.16966
0.22655,0.26503,0.28258,0.22584
0.27727,0.32695,0.19143,0.20435
0.28443,0.26965,0.22713,0.21879
0.32408,0.28762,0.19415,0.19415
0.25475,0.32248,0.21727,0.2055
0.30686,0.27707,0.21105,0.20502
0.32681,0.32965,0.18444,0.1591
0.21959,0.21959,0.28337,0.27745
0.29319,0.40061,0.17549,0.13071
0.1928,0.32553,0.22161,0.26006
0.29289,0.29289,0.212,0.20222
0.30212,0.22194,0.26685,0.2091
0.23576,0.2421,0.24461,0.27752
0.23659,0.30473,0.25904,0.19964
0.22288,0.30587,0.26822,0.20303
0.23855,0.31129,0.24875,0.20141
0.21514,0.28733,0.25835,0.23918
0.20372,0.3465,0.2272,0.22257
0.22364,0.23129,0.27426,0.27081
0.17472,0.25035,0.2948,0.28013
0.24285,0.33676,0.26138,0.15901
0.22061,0.20562,0.24651,0.32726
0.268,0.24348,0.19953,0.28899
0.23394,0.26025,0.28035,0.22545
0.2773,0.25402,0.19138,0.2773
0.28948,0.26125,0.24467,0.2046
0.29688,0.23018,0.29176,0.18118
0.26818,0.21657,0.26114,0.25411
0.26476,0.29335,0.19994,0.24194
0.31294,0.35297,0.25699,0.077097
0.26485,0.27571,0.31281,0.14663
0.32914,0.23406,0.2737,0.16311
0.19712,0.24892,0.30293,0.25103
0.232,0.1752,0.28592,0.30687
0.28146,0.24488,0.24488,0.22879
0.19627,0.29933,0.30239,0.202
0.30193,0.22676,0.23197,0.23934
0.23568,0.2042,0.26242,0.2977
0.21833,0.24953,0.22806,0.30408
0.19919,0.2121,0.29294,0.29577
0.23202,0.26029,0.22878,0.27891
0.23557,0.27426,0.2677,0.22246
0.23772,0.26262,0.25294,0.24672
0.24863,0.21803,0.23181,0.30152
0.24517,0.29553,0.24624,0.21307
0.31202,0.33845,0.2127,0.13682
0.21756,0.26714,0.27295,0.24235
0.30885,0.18574,0.25923,0.24618
0.25136,0.24965,0.32092,0.17807
0.26068,0.3002,0.20214,0.23698
0.23506,0.27804,0.21731,0.2696
0.25243,0.258,0.25243,0.23714
0.32466,0.2404,0.28165,0.1533
0.31937,0.21859,0.28573,0.17632
0.22191,0.24932,0.26102,0.26775
0.25213,0.26064,0.25213,0.2351
0.32276,0.29881,0.22467,0.15376
0.28874,0.28079,0.24538,0.18509
0.20935,0.30282,0.31889,0.16894
0.2403,0.20774,0.2448,0.30715
0.21979,0.29533,0.23059,0.25429
0.24414,0.28311,0.19613,0.27662
0.16096,0.31972,0.26354,0.25578
0.18363,0.27378,0.24381,0.29878
0.22256,0.24979,0.23438,0.29327
0.17315,0.31486,0.24462,0.26737
0.22161,0.28652,0.23376,0.25811
0.24462,0.25059,0.23744,0.26735
0.20806,0.26616,0.26412,0.26166
0.26324,0.31593,0.21175,0.20909
0.21384,0.23622,0.22325,0.32668
0.30018,0.33012,0.1963,0.1734
0.2545,0.37651,0.13135,0.23764
0.25839,0.3667,0.19503,0.17988
0.23834,0.24885,0.27706,0.23575
0.1803,0.26837,0.28959,0.26174
0.2705,0.29203,0.20186,0.23561
0.21846,0.27575,0.19738,0.30841
0.18042,0.2864,0.22124,0.31195
0.25132,0.25654,0.26134,0.2308
0.23418,0.23648,0.29571,0.23362
0.28635,0.26782,0.2513,0.19453
0.26875,0.25843,0.26875,0.20406
0.2242,0.29595,0.27711,0.20274
0.23656,0.25414,0.22365,0.28565
0.22842,0.31146,0.24167,0.21845
0.27506,0.26774,0.18945,0.26774
0.28696,0.28098,0.21168,0.22038
0.20546,0.26485,0.28459,0.24511
0.2628,0.25361,0.25759,0.226
0.25526,0.22339,0.28148,0.23987
0.29026,0.24444,0.23265,0.23265
0.24604,0.22381,0.23542,0.29473
0.22785,0.21308,0.31196,0.24711
0.2361,0.22869,0.26501,0.27019
0.23431,0.22867,0.29262,0.2444
0.29476,0.356,0.1872,0.16204
0.21994,0.32052,0.20307,0.25646
0.2293,0.24008,0.22568,0.30494
0.27263,0.28398,0.21471,0.22868
0.22741,0.24951,0.27358,0.24951
0.18928,0.21485,0.28122,0.31465
0.18754,0.30619,0.25313,0.25313
0.21706,0.22334,0.28162,0.27798
0.26809,0.24835,0.23522,0.24835
0.27637,0.29207,0.2195,0.21205
0.22373,0.25487,0.26654,0.25487
0.23718,0.24703,0.23964,0.27616
0.22041,0.27808,0.2629,0.2386
0.22197,0.23312,0.28259,0.26231
0.20002,0.24378,0.26046,0.29574
0.16781,0.29899,0.23217,0.30104
0.28788,0.34786,0.22068,0.14358
0.21605,0.2635,0.27778,0.24267
0.23301,0.27075,0.29543,0.20081
0.18352,0.24796,0.28344,0.28507
0.25302,0.28152,0.27898,0.18648
0.27516,0.32443,0.23726,0.16316
0.25896,0.25707,0.23443,0.24954
0.17466,0.31153,0.25577,0.25804
0.23024,0.30241,0.24626,0.22109
0.26294,0.24546,0.2439,0.24771
0.27934,0.24807,0.25736,0.21523
0.25551,0.36307,0.17445,0.20697
0.24828,0.26281,0.23575,0.25315
0.25517,0.26939,0.24919,0.22626
0.23201,0.25842,0.19834,0.31123
0.20692,0.25912,0.25572,0.27824
0.21832,0.2642,0.26729,0.25019
0.26674,0.20307,0.26961,0.26057
0.23998,0.24466,0.25723,0.25812
0.21637,0.24547,0.30073,0.23743
0.2345,0.28992,0.2443,0.23127
0.19267,0.27758,0.24977,0.27998
0.22478,0.29605,0.20193,0.27724
0.28318,0.25887,0.26697,0.19098
0.22937,0.21995,0.25107,0.2996
0.22387,0.24898,0.23602,0.29113
0.26807,0.27739,0.2331,0.22145
0.27078,0.2693,0.21684,0.24307
0.22426,0.22935,0.24366,0.30273
0.2599,0.25609,0.26885,0.21516
0.22605,0.25897,0.26452,0.25046
0.21033,0.2225,0.26468,0.30249
0.23281,0.3253,0.23666,0.20523
0.25417,0.2802,0.24603,0.2196
0.22164,0.35828,0.1877,0.23238
0.23793,0.28186,0.23464,0.24558
0.2396,0.238,0.2836,0.2388
0.24831,0.25637,0.27129,0.22404
0.24962,0.21552,0.21823,0.31663
0.21083,0.26376,0.28215,0.24325
0.25356,0.24838,0.22362,0.27445
0.22022,0.30367,0.32217,0.15394
0.24752,0.27079,0.25165,0.23003
0.22063,0.27054,0.25694,0.25189
0.22786,0.26268,0.2582,0.25127
0.20675,0.26115,0.28583,0.24626
0.2109,0.25908,0.25402,0.276
0.28126,0.21929,0.20602,0.29343
0.21435,0.25648,0.24041,0.28876
0.22063,0.27001,0.25202,0.25733
0.29352,0.25206,0.24875,0.20567
0.25913,0.27296,0.18987,0.27805
0.1661,0.22014,0.38428,0.22948
0.2152,0.32128,0.17855,0.28497
0.23067,0.26226,0.27206,0.23501
0.23438,0.25647,0.27205,0.2371
0.27503,0.26236,0.18195,0.28066
0.27718,0.27216,0.16506,0.2856
0.25063,0.23983,0.2764,0.23314
0.20604,0.22701,0.27737,0.28957
0.26299,0.26484,0.25512,0.21705
0.29588,0.26073,0.24426,0.19914
0.27983,0.26918,0.26047,0.19052
0.21358,0.23726,0.31033,0.23883
0.22449,0.30112,0.25204,0.22234
0.211,0.2004,0.26348,0.32513
0.23636,0.2928,0.22224,0.2486
0.235,0.33497,0.22385,0.20618
0.23554,0.29033,0.25955,0.21457
0.22151,0.26993,0.23718,0.27138
0.24383,0.20727,0.24711,0.30179
0.22371,0.2555,0.28399,0.2368
0.22892,0.27537,0.25973,0.23598
0.26617,0.23911,0.26503,0.22969
0.25061,0.2872,0.24486,0.21733
0.21867,0.23728,0.30053,0.24352
0.1876,0.29994,0.27463,0.23783
0.18721,0.25847,0.28133,0.273
0.25319,0.29974,0.25319,0.19388
0.23576,0.24348,0.22724,0.29351
0.20019,0.27861,0.23515,0.28605
0.25558,0.24143,0.28154,0.22145
0.20818,0.32019,0.2235,0.24813
0.20805,0.25093,0.2901,0.25093
0.2391,0.18813,0.27039,0.30238
0.24857,0.25714,0.25286,0.24143
0.27232,0.23534,0.25139,0.24094
0.22862,0.24271,0.27089,0.25778
0.22561,0.23016,0.21969,0.32455
0.31324,0.25401,0.21459,0.21816
0.23033,0.21934,0.2801,0.27023
0.28148,0.30947,0.27767,0.13137
0.27173,0.39997,0.25201,0.076289
0.23398,0.26397,0.22648,0.27557
0.26049,0.23829,0.32435,0.17687
0.19937,0.31682,0.22772,0.25609
0.30531,0.27573,0.18816,0.2308
0.18926,0.28269,0.2709,0.25715
0.25167,0.26687,0.22692,0.25454
0.23573,0.28841,0.23284,0.24303
0.24325,0.29853,0.20931,0.24892
0.1969,0.29578,0.2308,0.27652
0.24044,0.24978,0.28555,0.22423
0.23535,0.26037,0.25992,0.24436
0.21329,0.26615,0.29901,0.22154
0.26147,0.24572,0.28592,0.2069
0.24056,0.22548,0.25132,0.28264
0.24521,0.25798,0.25543,0.24138
0.24555,0.2531,0.29641,0.20494
0.27228,0.25056,0.25909,0.21806
0.2724,0.30541,0.20858,0.21362
0.23117,0.26275,0.25872,0.24737
0.25946,0.28009,0.20098,0.25946
0.22434,0.31134,0.20742,0.25689
0.2308,0.29754,0.19013,0.28152
0.25716,0.27803,0.22527,0.23954
0.24651,0.28356,0.21065,0.25928
0.31012,0.32116,0.21503,0.15369
0.23695,0.28667,0.23695,0.23943
0.28067,0.27536,0.21461,0.22935
0.28487,0.21811,0.25711,0.23991
0.24253,0.23722,0.2145,0.30575
0.20655,0.26037,0.26037,0.27272
0.22381,0.31272,0.24358,0.21989
0.19508,0.21465,0.31083,0.27945
0.2482,0.27941,0.26173,0.21066
0.26086,0.26197,0.24709,0.23008
0.23436,0.3413,0.16766,0.25668
0.21988,0.2596,0.24768,0.27283
0.2328,0.22634,0.30806,0.2328
0.26723,0.29826,0.22809,0.20642
0.31038,0.35857,0.17589,0.15516
0.27431,0.264,0.25529,0.20641
0.20885,0.2545,0.32083,0.21583
0.28064,0.25199,0.23166,0.23571
0.24308,0.26858,0.30004,0.1883
0.24639,0.23206,0.23206,0.2895
0.25606,0.27182,0.2213,0.25082
0.23921,0.25204,0.18452,0.32423
0.20598,0.23612,0.25068,0.30722
0.26219,0.27013,0.24429,0.22338
0.21454,0.25021,0.25417,0.28109
0.20715,0.24273,0.26749,0.28264
0.2858,0.21833,0.31914,0.17673
0.24345,0.26762,0.24548,0.24345
0.30488,0.2989,0.24713,0.14909
0.19674,0.26065,0.26065,0.28197
0.30146,0.30668,0.21724,0.17462
0.29029,0.30343,0.18486,0.22142
0.2009,0.29402,0.22425,0.28082
0.29104,0.22791,0.24233,0.23872
0.1791,0.31959,0.23278,0.26854
0.20584,0.31791,0.24462,0.23163
0.32405,0.27556,0.207,0.19339
0.28135,0.32307,0.18889,0.20669
0.11084,0.28074,0.193,0.41542
0.30654,0.27767,0.23582,0.17996
0.22127,0.30528,0.23562,0.23783
0.18574,0.23119,0.26127,0.32179
0.17256,0.40368,0.23899,0.18478
0.21984,0.27649,0.19529,0.30838
0.2602,0.27068,0.19576,0.27335
0.28297,0.32872,0.23581,0.15249
0.23829,0.33878,0.21599,0.20694
0.22473,0.27372,0.26089,0.24067
0.2404,0.24223,0.28973,0.22763
0.21105,0.33119,0.24671,0.21105
0.27726,0.34263,0.25341,0.1267
0.24755,0.24965,0.25593,0.24687
0.24402,0.34451,0.21951,0.19197
0.24637,0.23754,0.25157,0.26452
0.23538,0.28661,0.28351,0.1945
0.24839,0.27693,0.24985,0.22483
0.22417,0.29144,0.23413,0.25026
0.2703,0.2812,0.22326,0.22525
0.22978,0.31497,0.28971,0.16554
0.24726,0.31347,0.25713,0.18214
0.25323,0.2753,0.23926,0.23221
0.28845,0.2782,0.19619,0.23716
0.23215,0.32153,0.19633,0.25
0.28598,0.28716,0.1988,0.22806
0.25145,0.26875,0.25838,0.22142
0.21482,0.25678,0.29573,0.23268
0.23139,0.23966,0.25975,0.26919
0.22128,0.23811,0.28543,0.25518
0.27423,0.31701,0.28385,0.12491
0.22919,0.20662,0.27565,0.28854
0.2472,0.2425,0.22749,0.28282
0.30916,0.19835,0.23796,0.25453
0.23613,0.24535,0.22769,0.29084
0.22091,0.31178,0.2254,0.24192
0.22518,0.22864,0.23618,0.31
0.29105,0.34356,0.17798,0.18741
0.19198,0.21222,0.27415,0.32165
0.23721,0.23295,0.25775,0.27209
0.28249,0.2487,0.22541,0.2434
0.19788,0.30604,0.21457,0.28151
0.26314,0.26314,0.24608,0.22763
0.27766,0.3072,0.21144,0.2037
0.26831,0.21365,0.24856,0.26947
0.20813,0.32672,0.16021,0.30494
0.26523,0.35264,0.19945,0.18268
0.20395,0.19955,0.28886,0.30764
0.17874,0.27604,0.26576,0.27946
0.24996,0.21995,0.2864,0.2437
0.241,0.27731,0.26912,0.21257
0.19506,0.2518,0.3186,0.23454
0.24057,0.25352,0.23702,0.26888
0.23689,0.19738,0.30198,0.26376
0.29771,0.31404,0.19715,0.1911
0.25103,0.2268,0.27408,0.24809
0.24851,0.27546,0.21897,0.25706
0.23518,0.25843,0.2654,0.24099
0.22989,0.29568,0.23355,0.24088
0.21122,0.29882,0.28704,0.20291
0.26817,0.34873,0.198,0.1851
0.23586,0.19643,0.25813,0.30958
0.23813,0.2522,0.22488,0.2848
0.2201,0.23931,0.27823,0.26236
0.30115,0.28221,0.19962,0.21702
0.24572,0.22757,0.24224,0.28446
0.19906,0.25103,0.23267,0.31724
0.2189,0.23736,0.25213,0.29161
0.16435,0.29269,0.2097,0.33327
0.23112,0.27353,0.28284,0.21251
0.18724,0.36325,0.23855,0.21096
0.1864,0.22211,0.30211,0.28938
0.21734,0.28454,0.26176,0.23636
0.25359,0.22915,0.21723,0.30003
0.1922,0.25691,0.28604,0.26485
0.23328,0.23618,0.2311,0.29944
0.24297,0.2694,0.26643,0.2212
0.23341,0.25841,0.2933,0.21488
0.26645,0.26645,0.26032,0.20677
0.1871,0.26791,0.27838,0.2666
0.24122,0.31659,0.25244,0.18974
0.24391,0.2411,0.28788,0.2271
0.23352,0.24711,0.31095,0.20842
0.20897,0.25374,0.25758,0.27971
0.20369,0.22957,0.24979,0.31696
0.24056,0.2712,0.27426,0.21397
0.27603,0.2544,0.23381,0.23576
0.20803,0.22106,0.33418,0.23672
0.29876,0.31216,0.21019,0.17889
0.26317,0.24671,0.24121,0.24891
0.24598,0.238,0.26788,0.24814
0.25084,0.26699,0.23363,0.24853
0.19733,0.23565,0.28965,0.27738
0.21173,0.24595,0.2378,0.30451
0.22754,0.26432,0.24382,0.26432
0.20682,0.2333,0.28929,0.27058
0.21222,0.30684,0.23595,0.24499
0.19394,0.26254,0.29779,0.24573
0.18255,0.30346,0.28131,0.23268
0.27185,0.26295,0.2614,0.2038
0.24114,0.23583,0.26347,0.25956
0.25712,0.25376,0.21139,0.27773
0.23273,0.23863,0.26334,0.2653
0.18876,0.24415,0.28141,0.28568
