0.059275,0.059714,0.064107,0.069932,0.069164,0.070261,0.070152,0.068176,0.067517,0.069822,0.068395,0.06609,0.065541,0.065432,0.06642
0.069793,0.061996,0.063242,0.062964,0.067967,0.069952,0.072254,0.063377,0.064791,0.066855,0.069793,0.072254,0.069158,0.071063,0.05454
0.075352,0.069416,0.067495,0.069312,0.071354,0.073353,0.066635,0.064714,0.062785,0.065566,0.066105,0.063532,0.061707,0.062463,0.060212
0.061862,0.065821,0.070277,0.072007,0.074271,0.071264,0.068049,0.062851,0.07102,0.064833,0.070032,0.065821,0.062361,0.056682,0.062851
0.070548,0.067409,0.07076,0.052336,0.076206,0.071388,0.066991,0.067409,0.071175,0.066782,0.071388,0.059231,0.061114,0.060273,0.066991
0.064694,0.06706,0.068245,0.070375,0.055937,0.068716,0.06943,0.066586,0.064694,0.066353,0.069671,0.06706,0.06398,0.067297,0.069902
0.068956,0.067916,0.066657,0.061685,0.064598,0.065399,0.06414,0.058252,0.07228,0.061685,0.078693,0.063568,0.065399,0.062652,0.078121
0.070691,0.073407,0.059846,0.053902,0.067735,0.072168,0.066012,0.07242,0.071431,0.062073,0.072914,0.067,0.067,0.04826,0.07514
0.082268,0.075605,0.067891,0.066396,0.068685,0.066626,0.064209,0.059365,0.062013,0.066276,0.070308,0.06432,0.058903,0.061552,0.065584
0.062565,0.067957,0.067957,0.06469,0.067957,0.067244,0.066396,0.067957,0.066825,0.067389,0.07662,0.067673,0.064271,0.053413,0.071084
0.073387,0.083563,0.08262,0.06233,0.057022,0.063305,0.076544,0.064518,0.059925,0.056193,0.071687,0.055156,0.059614,0.062693,0.071443
0.07511,0.081078,0.062703,0.050435,0.048627,0.072096,0.076909,0.07511,0.059176,0.054554,0.06008,0.072769,0.070637,0.071308,0.069407
0.085897,0.081617,0.058327,0.050662,0.054544,0.067284,0.079627,0.06959,0.060019,0.056037,0.07025,0.069259,0.066946,0.065135,0.064806
0.060463,0.065881,0.063177,0.064471,0.06989,0.070014,0.06777,0.068595,0.064941,0.071743,0.076443,0.073694,0.062825,0.053856,0.066236
0.083246,0.06546,0.072474,0.054726,0.076212,0.054726,0.089797,0.067563,0.052318,0.061249,0.077368,0.041237,0.072474,0.058677,0.072474
0.072548,0.066502,0.068618,0.06711,0.067709,0.071037,0.079213,0.069526,0.061977,0.057128,0.064087,0.063793,0.065294,0.056539,0.06892
0.074081,0.070485,0.063812,0.069931,0.071318,0.071318,0.066314,0.058548,0.065474,0.064092,0.076863,0.072429,0.054144,0.056546,0.064643
0.065747,0.067438,0.049995,0.070823,0.082339,0.074086,0.059774,0.054956,0.066537,0.073408,0.082529,0.061244,0.064507,0.05591,0.070708
0.066881,0.081879,0.043886,0.059301,0.058648,0.061776,0.07662,0.073446,0.065566,0.068695,0.070671,0.060625,0.066056,0.075441,0.070508
0.053197,0.080781,0.076747,0.060647,0.0486,0.053197,0.077591,0.082283,0.071643,0.062955,0.072694,0.058236,0.061595,0.067871,0.071962
0.057531,0.077541,0.079698,0.066705,0.052742,0.054764,0.076104,0.082573,0.073588,0.06604,0.054476,0.057729,0.063648,0.068143,0.068718
0.068334,0.063662,0.069847,0.068884,0.068747,0.070536,0.066682,0.069294,0.065721,0.062565,0.064352,0.063934,0.065721,0.064623,0.067098
0.062283,0.064845,0.069188,0.07297,0.072609,0.058742,0.06197,0.064845,0.066293,0.063949,0.070625,0.069188,0.06521,0.065574,0.071709
0.073719,0.071962,0.070452,0.059891,0.068942,0.072715,0.074479,0.075229,0.059172,0.055371,0.066435,0.056604,0.066435,0.063168,0.065428
0.082729,0.064027,0.066652,0.063588,0.071276,0.065569,0.070837,0.066652,0.066652,0.055901,0.078534,0.057462,0.06271,0.057462,0.069949
0.06584,0.062792,0.065975,0.060931,0.060931,0.068482,0.063853,0.066495,0.065444,0.062522,0.079081,0.067028,0.068089,0.070208,0.07233
0.065586,0.062877,0.068303,0.06383,0.069583,0.071383,0.068144,0.065427,0.061596,0.067024,0.082853,0.083471,0.058712,0.046588,0.064624
0.058385,0.053739,0.071277,0.067679,0.068739,0.067679,0.064083,0.071065,0.067679,0.067679,0.070006,0.066416,0.070006,0.062173,0.073396
0.078697,0.069907,0.065764,0.061833,0.062289,0.062289,0.067836,0.072453,0.068068,0.060217,0.085851,0.063915,0.063915,0.046363,0.070604
0.071835,0.069292,0.086829,0.049061,0.057715,0.058503,0.063598,0.071247,0.06988,0.057715,0.083033,0.06282,0.064595,0.063997,0.06988
0.081651,0.069256,0.054908,0.057345,0.071731,0.068811,0.07488,0.078901,0.067454,0.066553,0.075961,0.048554,0.063415,0.046373,0.074206
0.075218,0.066096,0.066998,0.06937,0.060799,0.064085,0.081418,0.091522,0.06864,0.0597,0.066459,0.05042,0.059337,0.044535,0.075405
0.04822,0.060121,0.058274,0.058274,0.061147,0.063045,0.058787,0.067549,0.065958,0.056735,0.094593,0.079737,0.081061,0.07391,0.07259
0.073721,0.060954,0.052303,0.058269,0.072289,0.06886,0.062395,0.060954,0.072468,0.064374,0.088,0.064911,0.06922,0.055584,0.0757
0.068807,0.065582,0.072032,0.054394,0.0611,0.055884,0.062378,0.057907,0.079973,0.062803,0.084678,0.058652,0.062803,0.065081,0.087925
0.067452,0.067067,0.070931,0.070162,0.068422,0.03992,0.066298,0.074254,0.065529,0.073614,0.087622,0.068999,0.06204,0.047336,0.070354
0.067797,0.069677,0.064739,0.06662,0.066504,0.067912,0.065328,0.069793,0.062738,0.066504,0.066504,0.066148,0.065443,0.068028,0.066263
0.040145,0.049422,0.065124,0.074653,0.076127,0.07396,0.073353,0.067301,0.068801,0.071619,0.076648,0.069971,0.066633,0.068471,0.057772
0.079017,0.063485,0.055748,0.05284,0.060664,0.059956,0.062777,0.06491,0.06491,0.068443,0.060664,0.07795,0.073733,0.088228,0.066675
0.086855,0.084814,0.055019,0.048697,0.053134,0.033833,0.084615,0.084204,0.053134,0.045702,0.068242,0.074143,0.074653,0.071902,0.081054
0.083502,0.081965,0.045791,0.047857,0.049578,0.033282,0.098353,0.0883,0.037643,0.043496,0.080234,0.072979,0.077271,0.076249,0.083502
0.063184,0.061368,0.062431,0.066497,0.066088,0.040241,0.07214,0.068214,0.069686,0.069523,0.074512,0.078765,0.072467,0.07852,0.056363
0.07865,0.068919,0.068245,0.065241,0.065797,0.06769,0.064786,0.063007,0.069028,0.065678,0.071705,0.061118,0.058551,0.059106,0.072478
0.078995,0.072305,0.064701,0.060547,0.059156,0.063539,0.071152,0.067703,0.070466,0.064701,0.073001,0.065855,0.066317,0.048788,0.072772
0.057638,0.061681,0.063701,0.056355,0.058555,0.063701,0.064262,0.063523,0.061681,0.068679,0.086461,0.074529,0.071591,0.076755,0.070887
0.073176,0.070142,0.06862,0.061588,0.067656,0.067793,0.078599,0.069458,0.069044,0.058554,0.064073,0.056059,0.066552,0.056059,0.072627
0.076954,0.064348,0.077094,0.056581,0.05978,0.061629,0.082272,0.078673,0.068647,0.063199,0.065348,0.050183,0.068647,0.056281,0.070366
0.066203,0.065084,0.069246,0.061892,0.059973,0.053778,0.085702,0.092923,0.065084,0.066842,0.070519,0.050357,0.066362,0.056153,0.069882
0.07825,0.073297,0.057048,0.0632,0.076867,0.033354,0.082063,0.091825,0.071711,0.055115,0.072301,0.046269,0.068152,0.053082,0.077467
0.049928,0.071959,0.077162,0.070667,0.066252,0.057916,0.052976,0.071182,0.068585,0.06107,0.086507,0.061595,0.064433,0.063908,0.075859
0.075135,0.057423,0.064506,0.050825,0.07596,0.075135,0.10052,0.069671,0.043815,0.069413,0.080042,0.054124,0.056908,0.054124,0.072401
0.056746,0.056287,0.058143,0.062081,0.063693,0.061846,0.065783,0.06254,0.064621,0.066014,0.082218,0.082031,0.072506,0.077156,0.068334
0.087517,0.087709,0.055945,0.057097,0.061741,0.072182,0.075896,0.05038,0.06082,0.043758,0.068459,0.075195,0.066374,0.065906,0.071021
0.065686,0.063916,0.074054,0.07507,0.072284,0.073038,0.066199,0.067464,0.064419,0.068225,0.04866,0.061633,0.063664,0.061633,0.074054
0.074467,0.06522,0.06182,0.062763,0.06409,0.06409,0.060503,0.05899,0.075794,0.064464,0.085001,0.060503,0.063147,0.057487,0.08166
0.07027,0.068998,0.066456,0.068818,0.069548,0.066456,0.067366,0.064463,0.067547,0.067727,0.073569,0.06301,0.064283,0.050489,0.071
0.070662,0.070662,0.095159,0.064095,0.047947,0.063563,0.077248,0.078075,0.065693,0.053458,0.072435,0.056655,0.062147,0.054377,0.067824
0.065929,0.068924,0.065067,0.064487,0.062165,0.064004,0.072884,0.070473,0.068155,0.065743,0.074145,0.058493,0.066411,0.059077,0.074043
0.072314,0.072542,0.071393,0.054822,0.064951,0.066099,0.079431,0.068628,0.070699,0.051402,0.0781,0.059877,0.066558,0.049027,0.074157
0.057309,0.052791,0.061387,0.065134,0.062379,0.06315,0.065134,0.056758,0.070898,0.06779,0.069587,0.074833,0.076385,0.078767,0.077698
0.063304,0.066906,0.067306,0.06871,0.072111,0.067712,0.070714,0.064301,0.065508,0.062496,0.075522,0.065508,0.060292,0.061499,0.068111
0.069787,0.06276,0.076176,0.075348,0.074177,0.072415,0.064817,0.064817,0.070663,0.069206,0.052562,0.068035,0.053704,0.058961,0.066573
0.063264,0.075438,0.068866,0.053259,0.073488,0.070806,0.085405,0.063017,0.044985,0.087117,0.072518,0.045746,0.074953,0.053735,0.067404
0.058433,0.062612,0.077101,0.080419,0.077101,0.067663,0.068317,0.065464,0.07205,0.073368,0.062176,0.054273,0.056947,0.055759,0.068317
0.070255,0.060962,0.062538,0.066397,0.067594,0.068203,0.075314,0.071823,0.064941,0.066996,0.065191,0.062538,0.064941,0.064463,0.067844
0.061978,0.070336,0.068239,0.068014,0.062204,0.061978,0.067544,0.082444,0.068935,0.06569,0.073353,0.060578,0.068014,0.060117,0.060578
0.062467,0.067726,0.068179,0.068935,0.068935,0.067877,0.069086,0.066677,0.065476,0.068935,0.075844,0.062166,0.061111,0.063218,0.063369
0.067176,0.055721,0.065708,0.074731,0.067664,0.068889,0.091101,0.060811,0.058131,0.070335,0.069622,0.0635,0.058864,0.059837,0.067909
0.067098,0.059719,0.059162,0.060086,0.073529,0.077267,0.072226,0.05307,0.061377,0.073008,0.085176,0.090565,0.057685,0.042936,0.067098
0.054482,0.06449,0.06116,0.061678,0.059627,0.062947,0.059627,0.062185,0.070367,0.069342,0.085726,0.072926,0.069596,0.077017,0.06883
0.073363,0.063804,0.067834,0.066996,0.067164,0.069174,0.067666,0.066494,0.065312,0.068504,0.077066,0.067331,0.061955,0.048497,0.068839
0.076126,0.070906,0.062055,0.054507,0.060984,0.070047,0.068097,0.065306,0.067885,0.058822,0.086196,0.064875,0.064012,0.064227,0.065954
0.063369,0.06744,0.080644,0.070488,0.067836,0.057096,0.073934,0.07984,0.05887,0.06744,0.05887,0.049685,0.068243,0.054173,0.082074
0.053,0.059921,0.069263,0.073473,0.070991,0.070247,0.069511,0.065948,0.067419,0.070247,0.061153,0.068775,0.066436,0.068403,0.065213
0.067704,0.06219,0.063061,0.066553,0.070326,0.069452,0.063061,0.06161,0.058438,0.071196,0.067704,0.070616,0.065102,0.069161,0.073828
0.081344,0.075646,0.064592,0.066374,0.067099,0.065297,0.064592,0.063515,0.068166,0.053558,0.052149,0.072807,0.068881,0.068166,0.067814
0.072944,0.064598,0.068768,0.068768,0.074609,0.06821,0.066538,0.065155,0.069046,0.059861,0.060377,0.065981,0.064041,0.055939,0.075166
0.070804,0.068872,0.068872,0.068597,0.068041,0.069698,0.069423,0.06363,0.060609,0.062537,0.069698,0.063083,0.060053,0.059516,0.076567
0.066852,0.069861,0.0604,0.057127,0.064888,0.070252,0.070516,0.069207,0.071033,0.066071,0.074305,0.061139,0.068425,0.057971,0.071952
0.086743,0.069849,0.055182,0.049151,0.062409,0.067374,0.094985,0.06847,0.072329,0.057393,0.08805,0.041412,0.066821,0.044728,0.075104
0.060047,0.078061,0.079864,0.071606,0.054073,0.055309,0.073148,0.077289,0.079864,0.067999,0.051704,0.057369,0.058193,0.065156,0.070316
0.055802,0.077493,0.075667,0.062099,0.051662,0.056054,0.07471,0.079928,0.073927,0.064908,0.060396,0.063203,0.067039,0.073231,0.063882
0.054839,0.081489,0.078971,0.062993,0.053517,0.054839,0.074473,0.081579,0.074563,0.065434,0.055855,0.061665,0.064724,0.070129,0.06493
0.074146,0.064925,0.06516,0.068213,0.068453,0.070573,0.069869,0.066815,0.068925,0.063981,0.076738,0.062085,0.054522,0.059252,0.066343
0.074388,0.067894,0.06351,0.054866,0.068702,0.06741,0.082632,0.078924,0.069358,0.065298,0.072277,0.047259,0.066111,0.053155,0.068217
0.073584,0.069299,0.068225,0.053895,0.08172,0.032832,0.085178,0.08172,0.071219,0.06266,0.071866,0.054308,0.066935,0.049765,0.076795
0.066775,0.066775,0.059811,0.059811,0.062781,0.071371,0.091823,0.066775,0.072565,0.066173,0.085902,0.049675,0.057402,0.054191,0.06817
0.067951,0.064341,0.065753,0.055499,0.068349,0.060929,0.077191,0.068349,0.070766,0.061337,0.080761,0.064341,0.067354,0.053509,0.073571
0.06038,0.064461,0.068084,0.071146,0.072172,0.06922,0.069111,0.063894,0.066503,0.069783,0.068202,0.06514,0.063668,0.061733,0.066503
0.070382,0.066686,0.065625,0.067612,0.069195,0.05941,0.084088,0.071578,0.058349,0.061389,0.079052,0.054653,0.063242,0.057162,0.071578
0.078926,0.068367,0.058802,0.063719,0.067632,0.082343,0.071317,0.06053,0.043009,0.066659,0.074754,0.061514,0.069598,0.061514,0.071317
0.076113,0.060884,0.064315,0.057629,0.061098,0.063673,0.10068,0.072468,0.055296,0.070748,0.082507,0.046744,0.061098,0.056851,0.069893
0.072757,0.066341,0.053064,0.053064,0.07811,0.069551,0.098386,0.06184,0.049348,0.065918,0.08067,0.049348,0.069768,0.06122,0.070615
0.049768,0.041915,0.065219,0.076616,0.084322,0.072061,0.05821,0.060144,0.071335,0.080101,0.073926,0.069578,0.063668,0.061705,0.071433
0.070596,0.06295,0.063643,0.066607,0.065208,0.068167,0.078214,0.072507,0.053743,0.072341,0.075075,0.048018,0.064861,0.063643,0.074428
0.065727,0.063518,0.064753,0.064572,0.067324,0.066531,0.077788,0.062805,0.06156,0.074334,0.076463,0.060274,0.067856,0.062092,0.064402
0.061714,0.068591,0.070442,0.07306,0.063037,0.070971,0.077074,0.074155,0.070178,0.062772,0.04898,0.068591,0.064361,0.063037,0.063037
0.072696,0.066301,0.060962,0.057439,0.065235,0.072696,0.078272,0.068553,0.067367,0.068315,0.07543,0.05655,0.064998,0.055563,0.06962
0.063086,0.067646,0.068831,0.071185,0.069567,0.069273,0.068675,0.066028,0.062783,0.06691,0.070008,0.064409,0.062195,0.065587,0.063819
0.074933,0.068781,0.064934,0.059383,0.068781,0.064934,0.07974,0.075509,0.070514,0.060127,0.072054,0.050743,0.066662,0.05124,0.071666
0.070536,0.064675,0.058986,0.061456,0.064675,0.067694,0.08528,0.072613,0.071104,0.058087,0.073743,0.062965,0.074883,0.051088,0.062216
0.08464,0.077029,0.056442,0.065749,0.072499,0.069399,0.066593,0.06011,0.06265,0.061522,0.071939,0.055882,0.069115,0.062934,0.063498
0.080482,0.07373,0.068452,0.060236,0.069329,0.070793,0.061113,0.073143,0.05465,0.067557,0.065211,0.069627,0.059061,0.059648,0.066969
0.068498,0.075551,0.066001,0.068498,0.071677,0.066001,0.058194,0.066705,0.070617,0.068142,0.058908,0.070971,0.055035,0.064585,0.070617
0.083085,0.073257,0.052172,0.062175,0.066129,0.070884,0.059772,0.061415,0.067187,0.064281,0.074058,0.066129,0.063223,0.058745,0.077488
0.07346,0.074685,0.051382,0.047126,0.055222,0.063557,0.05927,0.058336,0.06389,0.074685,0.083871,0.080695,0.07346,0.064554,0.075806
0.062442,0.072835,0.058878,0.062442,0.064664,0.063775,0.068079,0.074177,0.06957,0.070015,0.076698,0.0611,0.063476,0.066441,0.065407
0.066609,0.065623,0.067483,0.067815,0.070329,0.070108,0.066498,0.06387,0.07066,0.069122,0.07066,0.062235,0.064417,0.05567,0.068901
0.077311,0.078621,0.066572,0.04936,0.047488,0.069615,0.078621,0.06976,0.063961,0.056848,0.072523,0.067005,0.067724,0.063961,0.070631
0.070834,0.067897,0.065366,0.056694,0.061097,0.06363,0.07023,0.066965,0.062901,0.065827,0.073501,0.065366,0.071093,0.069568,0.069031
0.077828,0.077828,0.071609,0.044546,0.050025,0.063612,0.078934,0.069609,0.072501,0.058042,0.083815,0.048605,0.064272,0.062273,0.076499
0.062224,0.064721,0.071863,0.073454,0.067876,0.065004,0.068743,0.069025,0.07204,0.071332,0.063854,0.062224,0.060982,0.062512,0.064146
0.072791,0.062202,0.069102,0.068668,0.069816,0.068812,0.066082,0.064644,0.068098,0.062921,0.0746,0.066082,0.062202,0.059336,0.064644
0.07721,0.075026,0.073123,0.064407,0.067683,0.070674,0.068224,0.083752,0.069586,0.0051093,0.06604,0.069046,0.069859,0.069586,0.070674
0.069058,0.077079,0.071741,0.057049,0.062387,0.061857,0.095372,0.066922,0.054346,0.058381,0.072542,0.067724,0.057822,0.057049,0.07067
0.066672,0.063546,0.060748,0.059602,0.058121,0.061407,0.057472,0.059277,0.068637,0.070443,0.07455,0.076699,0.074215,0.078991,0.069621
0.078248,0.057116,0.04769,0.051116,0.064414,0.078618,0.061441,0.054542,0.045467,0.063673,0.088527,0.085564,0.080007,0.07797,0.065606
0.067145,0.068494,0.065805,0.066902,0.066049,0.067145,0.064701,0.066293,0.064701,0.066902,0.068128,0.067763,0.065066,0.068737,0.066171
0.058359,0.062439,0.070369,0.065833,0.064926,0.072408,0.067419,0.0681,0.065155,0.067419,0.076726,0.062439,0.06221,0.062887,0.073314
0.078154,0.080811,0.06704,0.057905,0.059939,0.067242,0.071704,0.064592,0.068863,0.06277,0.058318,0.06846,0.064998,0.069266,0.059939
0.077077,0.064984,0.063494,0.051828,0.047746,0.074846,0.083817,0.077077,0.062706,0.057817,0.062886,0.070395,0.068648,0.069426,0.067253
0.06933,0.070384,0.051584,0.051584,0.052856,0.064907,0.070592,0.075833,0.074379,0.070384,0.082644,0.070384,0.065334,0.06933,0.060475
0.069235,0.071296,0.061996,0.046999,0.067165,0.062775,0.096492,0.095594,0.047797,0.067684,0.091204,0.033428,0.068463,0.047797,0.072075
0.047112,0.040355,0.054151,0.074178,0.088687,0.07461,0.061452,0.05462,0.071785,0.082306,0.087092,0.069064,0.06363,0.063085,0.067872
0.072769,0.068875,0.067702,0.061982,0.06926,0.062501,0.085758,0.07199,0.053262,0.058079,0.073029,0.058473,0.067442,0.057012,0.071865
0.066044,0.060134,0.084904,0.07027,0.069423,0.067456,0.055013,0.080718,0.068583,0.060134,0.066891,0.06323,0.057642,0.059569,0.069988
0.068275,0.069307,0.091405,0.056004,0.07266,0.058524,0.068447,0.065248,0.058696,0.057182,0.084182,0.062393,0.061886,0.067604,0.058188
0.083316,0.070344,0.063492,0.062778,0.067628,0.07165,0.071302,0.062639,0.071476,0.068342,0.071737,0.059357,0.061075,0.056362,0.058504
0.077298,0.076794,0.056366,0.058321,0.056366,0.046183,0.076126,0.07663,0.052766,0.050915,0.068576,0.076126,0.07411,0.077298,0.076126
0.078907,0.082814,0.038726,0.031966,0.045486,0.045486,0.082699,0.082814,0.055912,0.047204,0.081897,0.080745,0.079939,0.080745,0.084659
0.066675,0.066195,0.053504,0.065235,0.061885,0.068826,0.091607,0.072426,0.059205,0.058805,0.090107,0.048904,0.070985,0.050104,0.075536
0.071888,0.067774,0.077177,0.051109,0.061311,0.056832,0.086333,0.093141,0.049925,0.063077,0.075016,0.04736,0.05994,0.05545,0.083669
0.076016,0.070367,0.068546,0.061895,0.076425,0.07077,0.083885,0.061895,0.054226,0.060477,0.07279,0.048933,0.068147,0.052029,0.073599
0.072176,0.070572,0.072055,0.061918,0.06402,0.066122,0.066363,0.062904,0.06402,0.065871,0.069459,0.06034,0.069209,0.059334,0.075636
0.059123,0.060974,0.066526,0.067352,0.064676,0.067561,0.068586,0.066118,0.078293,0.068994,0.078021,0.065293,0.062008,0.064267,0.062208
0.075065,0.070445,0.066824,0.052743,0.074457,0.067624,0.084125,0.065417,0.058007,0.064212,0.087364,0.040898,0.068231,0.052135,0.072453
0.069875,0.06455,0.070541,0.061215,0.058745,0.06011,0.087819,0.10056,0.041918,0.065436,0.069875,0.056356,0.076757,0.050581,0.065656
0.072391,0.069449,0.072046,0.058184,0.067885,0.069449,0.069961,0.069449,0.056974,0.069449,0.078293,0.049899,0.067541,0.053716,0.075314
0.059957,0.056699,0.061219,0.058505,0.061219,0.068122,0.069029,0.067544,0.075297,0.071173,0.080905,0.070431,0.069359,0.075297,0.055248
0.070748,0.061781,0.07287,0.06943,0.068111,0.063102,0.058359,0.07101,0.078378,0.07101,0.082351,0.068373,0.058883,0.037744,0.067849
0.055492,0.059897,0.068947,0.059897,0.059609,0.054819,0.073198,0.072486,0.065696,0.062013,0.067112,0.078478,0.078189,0.080305,0.06386
0.059471,0.061529,0.064796,0.067858,0.0652,0.056207,0.068272,0.06704,0.068879,0.070313,0.076473,0.071369,0.069697,0.070753,0.062143
0.063267,0.063267,0.059094,0.060252,0.064435,0.063738,0.066988,0.060252,0.063738,0.06676,0.079319,0.076775,0.074656,0.074656,0.062805
0.057381,0.065958,0.073591,0.071331,0.060869,0.059596,0.055477,0.067532,0.075422,0.06437,0.064052,0.076429,0.069116,0.074507,0.06437
0.072648,0.063058,0.072907,0.057498,0.064391,0.069711,0.099775,0.062521,0.030738,0.056105,0.09311,0.054314,0.080875,0.058492,0.063854
0.06,0.060543,0.069408,0.070209,0.062688,0.069537,0.065781,0.065514,0.068469,0.065514,0.069942,0.068202,0.071286,0.071829,0.061077
0.059779,0.062615,0.071326,0.074163,0.07307,0.059779,0.073942,0.06632,0.068499,0.066974,0.065663,0.065663,0.063487,0.063487,0.065232
0.073234,0.073508,0.069084,0.065245,0.060539,0.062007,0.071437,0.064365,0.066722,0.066129,0.066722,0.062007,0.062007,0.0682,0.068793
0.07609,0.065597,0.06686,0.060978,0.067702,0.07147,0.095137,0.052756,0.052756,0.059509,0.071891,0.060978,0.066654,0.062661,0.068961
0.08067,0.072226,0.062486,0.06358,0.067968,0.06812,0.063424,0.062798,0.070627,0.06609,0.076897,0.06233,0.057646,0.058266,0.066872
0.077823,0.070214,0.064765,0.064765,0.06972,0.07005,0.081577,0.07005,0.058321,0.058651,0.067248,0.048067,0.068402,0.055181,0.075168
0.072205,0.07187,0.063688,0.064858,0.041747,0.069209,0.086706,0.072372,0.049931,0.061844,0.085877,0.054593,0.070038,0.056664,0.078398
0.067921,0.059013,0.05559,0.050926,0.052978,0.066484,0.074272,0.077136,0.063602,0.06045,0.093552,0.069954,0.070532,0.071679,0.06591
0.079558,0.061829,0.059727,0.07172,0.070522,0.07172,0.083094,0.065728,0.048029,0.059128,0.068124,0.062428,0.078016,0.046261,0.074116
0.075113,0.070479,0.061495,0.064358,0.06622,0.068371,0.064786,0.063641,0.062924,0.065932,0.064506,0.072228,0.06636,0.071091,0.062495
0.073041,0.073641,0.062312,0.060044,0.067056,0.066028,0.064581,0.064787,0.069702,0.063965,0.079206,0.065814,0.062106,0.067672,0.060044
0.06982,0.062587,0.057763,0.058638,0.063244,0.066536,0.061052,0.062368,0.068068,0.066755,0.079066,0.074425,0.069382,0.075301,0.064995
0.070396,0.0689,0.0689,0.067908,0.06816,0.066681,0.06816,0.062495,0.073355,0.069874,0.077271,0.055839,0.060768,0.060033,0.061261
0.070115,0.073119,0.060077,0.055733,0.058718,0.066316,0.082057,0.065771,0.048716,0.053275,0.06713,0.06822,0.068488,0.06957,0.092694
0.068572,0.06877,0.062705,0.061913,0.064859,0.062318,0.064273,0.056253,0.072104,0.067202,0.087093,0.0674,0.066229,0.069175,0.061133
0.064212,0.061697,0.062091,0.060104,0.054509,0.057859,0.062091,0.059308,0.072023,0.067518,0.079749,0.076659,0.075728,0.078405,0.068048
0.067385,0.063941,0.062336,0.061417,0.060952,0.070377,0.069688,0.066001,0.066466,0.066698,0.057761,0.060952,0.076564,0.077018,0.072444
0.072405,0.071437,0.068032,0.068775,0.067787,0.036494,0.07217,0.069255,0.069499,0.070468,0.056434,0.070468,0.067063,0.072405,0.067308
0.060937,0.064789,0.064338,0.065913,0.064112,0.065469,0.067264,0.058,0.064789,0.07088,0.063433,0.0765,0.074506,0.078131,0.060937
0.067633,0.073424,0.061835,0.066184,0.069564,0.067149,0.074149,0.065942,0.063045,0.062321,0.072948,0.065942,0.058699,0.06498,0.066184
0.067264,0.06817,0.066899,0.067984,0.066988,0.06626,0.06626,0.065895,0.063629,0.066899,0.06889,0.066349,0.065175,0.066349,0.066988
0.075953,0.077661,0.06816,0.059693,0.065337,0.069922,0.073436,0.062868,0.063222,0.05581,0.075593,0.063926,0.058102,0.06375,0.066569
0.054692,0.055525,0.056792,0.058675,0.066814,0.067064,0.072479,0.069563,0.072479,0.070813,0.088724,0.07023,0.068313,0.072312,0.055525
0.07009,0.070642,0.066877,0.06212,0.063225,0.055283,0.070642,0.07009,0.069312,0.066329,0.072963,0.06146,0.063783,0.064331,0.072852
