0.3229,0.6771
0.55657,0.44343
0.57707,0.42293
0.46722,0.53278
0.31768,0.68232
0.4128,0.5872
0.55187,0.44813
0.54997,0.45003
0.43829,0.56171
0.56496,0.43504
0.60676,0.39324
0.44698,0.55302
0.51403,0.48597
0.4169,0.5831
0.27212,0.72788
0.48928,0.51072
0.52862,0.47138
0.38989,0.61011
0.37855,0.62145
0.54387,0.45613
0.43024,0.56976
0.5463,0.4537
0.40253,0.59747
0.45345,0.54655
0.60191,0.39809
0.52615,0.47385
0.62191,0.37809
0.37605,0.62395
0.27535,0.72465
0.29218,0.70782
0.42693,0.57307
0.56424,0.43576
0.5253,0.4747
0.53999,0.46001
0.51078,0.48922
0.48641,0.51359
0.46855,0.53145
0.62411,0.37589
0.49061,0.50939
0.4788,0.5212
0.43744,0.56256
0.43291,0.56709
0.55905,0.44095
0.49735,0.50265
0.51618,0.48382
0.47128,0.52872
0.39317,0.60683
0.56335,0.43665
0.45896,0.54104
0.46794,0.53206
0.30464,0.69536
0.56698,0.43302
0.54576,0.45424
0.43978,0.56022
0.46575,0.53425
0.57052,0.42948
0.41732,0.58268
0.31334,0.68666
0.42453,0.57547
0.5,0.5
0.54884,0.45116
0.60006,0.39994
0.5747,0.4253
0.6339,0.3661
0.50184,0.49816
0.49175,0.50825
0.61098,0.38902
0.53473,0.46527
0.58503,0.41497
0.4905,0.5095
0.55293,0.44707
0.60094,0.39906
0.32204,0.67796
0.59284,0.40716
0.51876,0.48124
0.45169,0.54831
0.53377,0.46623
0.61491,0.38509
0.45015,0.54985
0.4337,0.5663
0.48874,0.51126
0.5243,0.4757
0.57036,0.42964
0.40452,0.59548
0.43267,0.56733
0.5579,0.4421
0.42456,0.57544
0.34881,0.65119
0.45598,0.54402
0.53257,0.46743
0.44352,0.55648
0.3765,0.6235
0.39696,0.60304
0.24861,0.75139
0.3284,0.6716
0.5346,0.4654
0.61328,0.38672
0.47743,0.52257
0.51957,0.48043
0.34614,0.65386
0.57097,0.42903
0.62252,0.37748
0.53909,0.46091
0.52097,0.47903
0.50392,0.49608
0.43802,0.56198
0.14333,0.85667
0.45489,0.54511
0.5166,0.4834
0.53561,0.46439
0.12634,0.87366
0.55965,0.44035
0.47036,0.52964
0.61893,0.38107
0.59122,0.40878
0.45083,0.54917
0.5838,0.4162
0.55148,0.44852
0.25932,0.74068
0.51111,0.48889
0.46912,0.53088
0.54993,0.45007
0.65196,0.34804
0.48226,0.51774
0.56137,0.43863
0.5966,0.4034
0.65675,0.34325
0.51512,0.48488
0.35938,0.64062
0.3955,0.6045
0.4561,0.5439
0.49877,0.50123
0.45835,0.54165
0.61077,0.38923
0.50242,0.49758
0.5471,0.4529
0.4025,0.5975
0.43001,0.56999
0.50452,0.49548
0.4964,0.5036
0.36744,0.63256
0.28516,0.71484
0.4531,0.5469
0.47111,0.52889
0.53616,0.46384
0.64195,0.35805
0.39487,0.60513
0.43869,0.56131
0.61248,0.38752
0.66447,0.33553
0.66487,0.33513
0.38005,0.61995
0.59779,0.40221
0.59648,0.40352
0.3595,0.6405
0.46374,0.53626
0.33648,0.66352
0.49341,0.50659
0.36046,0.63954
0.48723,0.51277
0.55407,0.44593
0.43115,0.56885
0.47753,0.52247
0.41261,0.58739
0.36116,0.63884
0.54869,0.45131
0.42869,0.57131
0.55577,0.44423
0.67328,0.32672
0.29985,0.70015
0.60378,0.39622
0.64986,0.35014
0.34947,0.65053
0.434,0.566
0.67033,0.32967
0.35231,0.64769
0.49729,0.50271
0.49878,0.50122
0.62813,0.37187
0.27011,0.72989
0.30326,0.69674
0.30385,0.69615
0.51609,0.48391
0.6248,0.3752
0.59506,0.40494
0.51388,0.48612
0.56123,0.43877
0.50474,0.49526
0.67956,0.32044
0.59391,0.40609
0.6089,0.3911
0.53605,0.46395
0.59169,0.40831
0.55851,0.44149
0.37778,0.62222
0.568,0.432
0.44663,0.55337
0.49637,0.50363
0.62954,0.37046
0.5176,0.4824
0.513,0.487
0.26016,0.73984
0.50782,0.49218
0.62141,0.37859
0.50921,0.49079
0.59478,0.40522
0.39949,0.60051
0.39515,0.60485
0.51512,0.48488
0.49075,0.50925
0.50496,0.49504
0.4594,0.5406
0.52855,0.47145
0.34113,0.65887
0.66543,0.33457
0.549,0.451
0.45039,0.54961
0.61994,0.38006
0.52304,0.47696
0.52283,0.47717
0.56095,0.43905
0.55071,0.44929
0.58993,0.41007
0.54318,0.45682
0.39283,0.60717
0.49222,0.50778
0.46187,0.53813
0.47351,0.52649
0.3886,0.6114
0.40911,0.59089
0.50601,0.49399
0.56561,0.43439
0.44366,0.55634
0.43104,0.56896
0.45247,0.54753
0.42244,0.57756
0.61772,0.38228
0.51981,0.48019
0.28155,0.71845
0.46204,0.53796
0.44226,0.55774
0.32432,0.67568
0.54162,0.45838
0.27739,0.72261
0.51819,0.48181
0.45216,0.54784
0.63125,0.36875
0.59411,0.40589
0.41063,0.58937
0.503,0.497
0.38723,0.61277
0.54978,0.45022
0.56471,0.43529
0.60862,0.39138
0.60342,0.39658
0.24397,0.75603
0.36533,0.63467
0.26873,0.73127
0.60311,0.39689
0.46298,0.53702
0.47491,0.52509
0.46589,0.53411
0.44071,0.55929
0.33195,0.66805
0.52224,0.47776
0.54708,0.45292
0.47766,0.52234
0.30113,0.69887
0.48741,0.51259
0.46992,0.53008
0.49629,0.50371
0.36543,0.63457
0.51166,0.48834
0.33612,0.66388
0.44104,0.55896
0.13586,0.86414
0.6412,0.3588
0.61445,0.38555
0.56283,0.43717
0.59108,0.40892
0.57919,0.42081
0.26161,0.73839
0.42039,0.57961
0.33693,0.66307
0.4299,0.5701
0.38138,0.61862
0.52387,0.47613
0.52702,0.47298
0.55164,0.44836
0.46521,0.53479
0.43596,0.56404
0.48818,0.51182
0.55027,0.44973
0.56592,0.43408
0.41163,0.58837
0.47726,0.52274
0.70845,0.29155
0.53633,0.46367
0.48708,0.51292
0.63178,0.36822
0.60764,0.39236
0.53857,0.46143
0.51973,0.48027
0.37556,0.62444
0.40632,0.59368
0.37831,0.62169
0.43661,0.56339
0.5,0.5
0.44514,0.55486
0.57769,0.42231
0.63031,0.36969
0.56598,0.43402
0.54778,0.45222
0.52847,0.47153
0.57493,0.42507
0.28118,0.71882
0.37664,0.62336
0.38152,0.61848
0.481,0.519
0.55859,0.44141
0.57792,0.42208
0.59624,0.40376
0.62811,0.37189
0.61062,0.38938
0.42938,0.57062
0.52078,0.47922
0.49866,0.50134
0.61497,0.38503
0.37752,0.62248
0.52425,0.47575
0.55419,0.44581
0.50517,0.49483
0.58457,0.41543
0.7027,0.2973
0.3667,0.6333
0.5485,0.4515
0.40696,0.59304
0.5776,0.4224
0.62032,0.37968
0.62546,0.37454
0.57818,0.42182
0.37348,0.62652
0.50803,0.49197
0.56761,0.43239
0.6103,0.3897
0.60064,0.39936
0.44546,0.55454
0.47527,0.52473
0.5096,0.4904
0.46741,0.53259
0.37276,0.62724
0.50328,0.49672
0.65545,0.34455
0.38495,0.61505
0.47633,0.52367
0.64547,0.35453
0.61045,0.38955
0.60171,0.39829
0.56722,0.43278
0.48258,0.51742
0.4273,0.5727
0.49006,0.50994
0.57717,0.42283
0.34752,0.65248
0.61284,0.38716
0.44467,0.55533
0.56158,0.43842
0.31165,0.68835
0.48343,0.51657
0.59345,0.40655
0.52792,0.47208
0.55294,0.44706
0.46519,0.53481
0.54424,0.45576
0.40598,0.59402
0.3622,0.6378
0.31362,0.68638
0.48002,0.51998
0.59296,0.40704
0.44244,0.55756
0.62741,0.37259
0.50151,0.49849
0.50415,0.49585
0.62335,0.37665
0.54363,0.45637
0.44096,0.55904
0.62211,0.37789
0.47921,0.52079
0.49651,0.50349
0.4585,0.5415
0.49752,0.50248
0.31882,0.68118
0.34198,0.65802
0.23136,0.76864
0.40173,0.59827
0.61903,0.38097
0.43026,0.56974
0.4047,0.5953
0.5361,0.4639
0.60725,0.39275
0.59492,0.40508
0.5,0.5
0.54603,0.45397
0.54101,0.45899
0.55838,0.44162
0.40986,0.59014
0.58149,0.41851
0.26121,0.73879
0.2123,0.7877
0.44189,0.55811
0.58561,0.41439
0.60298,0.39702
0.62168,0.37832
0.24855,0.75145
0.27234,0.72766
0.5781,0.4219
0.50382,0.49618
0.52688,0.47312
0.4788,0.5212
0.51746,0.48254
0.26722,0.73278
0.45512,0.54488
0.51814,0.48186
0.2807,0.7193
0.65792,0.34208
0.45658,0.54342
0.46568,0.53432
0.52118,0.47882
0.65863,0.34137
0.53457,0.46543
0.44088,0.55912
0.53951,0.46049
0.62287,0.37713
0.46288,0.53712
0.56215,0.43785
0.4979,0.5021
0.45478,0.54522
0.45821,0.54179
0.58957,0.41043
0.45926,0.54074
0.45464,0.54536
0.48597,0.51403
0.6544,0.3456
0.49644,0.50356
0.24306,0.75694
0.50654,0.49346
0.57838,0.42162
0.51734,0.48266
0.54381,0.45619
0.22277,0.77723
0.62562,0.37438
0.51397,0.48603
0.57675,0.42325
0.24847,0.75153
0.6192,0.3808
0.37021,0.62979
0.39167,0.60833
0.56925,0.43075
0.52147,0.47853
0.64115,0.35885
0.44044,0.55956
0.58939,0.41061
0.57692,0.42308
0.44808,0.55192
0.54314,0.45686
0.57825,0.42175
0.35434,0.64566
0.58928,0.41072
0.34215,0.65785
0.47235,0.52765
0.58813,0.41187
0.48703,0.51297
0.42053,0.57947
0.4603,0.5397
0.50757,0.49243
0.46611,0.53389
0.29198,0.70802
0.57268,0.42732
0.56052,0.43948
0.58366,0.41634
0.4281,0.5719
0.44714,0.55286
0.55035,0.44965
0.50815,0.49185
0.42337,0.57663
0.50402,0.49598
0.25648,0.74352
0.4952,0.5048
0.49377,0.50623
0.54031,0.45969
0.43568,0.56432
0.55862,0.44138
0.49384,0.50616
0.42112,0.57888
0.54119,0.45881
0.35226,0.64774
0.47616,0.52384
0.54066,0.45934
0.54683,0.45317
0.65226,0.34774
0.50925,0.49075
0.62241,0.37759
0.47631,0.52369
0.61637,0.38363
0.58587,0.41413
0.68419,0.31581
0.55823,0.44177
0.6052,0.3948
0.45538,0.54462
0.29799,0.70201
0.58944,0.41056
0.51496,0.48504
0.53572,0.46428
0.57164,0.42836
0.51101,0.48899
0.61581,0.38419
0.37397,0.62603
0.56402,0.43598
0.17305,0.82695
0.467,0.533
0.38995,0.61005
0.21779,0.78221
0.44401,0.55599
0.62801,0.37199
0.42112,0.57888
0.3613,0.6387
0.17544,0.82456
0.62728,0.37272
0.42036,0.57964
0.58204,0.41796
0.31646,0.68354
0.29158,0.70842
0.48329,0.51671
0.36164,0.63836
0.29706,0.70294
0.26717,0.73283
0.62008,0.37992
0.6425,0.3575
0.46767,0.53233
0.59005,0.40995
0.37635,0.62365
0.63559,0.36441
0.20472,0.79528
0.53233,0.46767
0.54983,0.45017
0.61271,0.38729
0.46867,0.53133
0.49381,0.50619
0.49047,0.50953
0.6081,0.3919
0.56029,0.43971
0.24897,0.75103
0.45191,0.54809
0.52623,0.47377
0.60157,0.39843
0.53698,0.46302
0.61543,0.38457
0.31737,0.68263
0.5483,0.4517
0.50607,0.49393
0.57248,0.42752
0.33025,0.66975
0.55843,0.44157
0.55819,0.44181
0.50086,0.49914
0.41727,0.58273
0.36935,0.63065
0.47233,0.52767
0.48008,0.51992
0.50266,0.49734
0.47941,0.52059
0.47344,0.52656
0.41623,0.58377
0.50901,0.49099
0.33894,0.66106
0.53848,0.46152
0.65213,0.34787
0.5071,0.4929
0.60267,0.39733
0.53259,0.46741
0.46849,0.53151
0.51994,0.48006
0.42942,0.57058
0.49086,0.50914
0.59167,0.40833
0.51758,0.48242
0.49548,0.50452
0.42509,0.57491
0.48916,0.51084
0.52357,0.47643
0.26964,0.73036
0.53902,0.46098
0.52952,0.47048
0.35561,0.64439
0.53316,0.46684
0.14745,0.85255
0.6201,0.3799
0.60581,0.39419
0.53883,0.46117
0.40079,0.59921
0.58328,0.41672
0.46565,0.53435
0.47303,0.52697
0.52042,0.47958
0.58518,0.41482
0.44488,0.55512
0.39475,0.60525
0.61594,0.38406
0.63647,0.36353
0.3914,0.6086
0.59044,0.40956
0.54649,0.45351
0.51418,0.48582
0.61391,0.38609
0.5026,0.4974
0.5805,0.4195
0.56685,0.43315
0.39995,0.60005
0.51869,0.48131
0.57931,0.42069
0.46688,0.53312
0.53321,0.46679
0.64307,0.35693
0.44191,0.55809
0.6204,0.3796
0.42077,0.57923
0.50088,0.49912
0.31243,0.68757
0.25345,0.74655
0.56717,0.43283
0.63089,0.36911
0.48968,0.51032
0.52864,0.47136
0.54352,0.45648
0.54515,0.45485
0.4716,0.5284
0.43465,0.56535
0.35214,0.64786
0.4727,0.5273
0.52874,0.47126
0.58769,0.41231
0.32013,0.67987
0.54812,0.45188
0.25631,0.74369
0.32471,0.67529
0.28787,0.71213
0.50941,0.49059
0.46483,0.53517
0.49715,0.50285
0.50773,0.49227
0.65551,0.34449
0.38322,0.61678
0.53483,0.46517
0.46342,0.53658
0.38383,0.61617
0.62148,0.37852
0.30022,0.69978
0.59931,0.40069
0.661,0.339
0.38256,0.61744
0.31463,0.68537
0.30965,0.69035
0.60846,0.39154
0.57909,0.42091
0.56269,0.43731
0.49258,0.50742
0.5011,0.4989
0.57496,0.42504
0.49365,0.50635
0.46463,0.53537
0.53981,0.46019
0.31732,0.68268
0.43959,0.56041
0.46814,0.53186
0.56342,0.43658
0.50359,0.49641
0.5385,0.4615
0.46196,0.53804
0.38242,0.61758
0.52841,0.47159
0.26817,0.73183
0.50107,0.49893
0.48635,0.51365
0.63201,0.36799
0.5803,0.4197
0.24507,0.75493
0.36071,0.63929
0.64564,0.35436
0.44944,0.55056
0.6479,0.3521
0.27184,0.72816
0.45854,0.54146
0.47805,0.52195
0.60967,0.39033
0.65402,0.34598
0.60982,0.39018
0.52746,0.47254
0.53531,0.46469
0.62581,0.37419
0.40028,0.59972
0.16624,0.83376
0.34089,0.65911
0.41066,0.58934
0.56839,0.43161
0.55628,0.44372
0.62967,0.37033
0.54895,0.45105
0.4197,0.5803
0.32103,0.67897
0.51875,0.48125
0.38355,0.61645
0.63735,0.36265
0.51657,0.48343
0.49687,0.50313
0.44346,0.55654
0.59649,0.40351
0.30988,0.69012
0.49246,0.50754
0.5626,0.4374
0.47735,0.52265
0.50751,0.49249
0.54054,0.45946
0.44521,0.55479
0.63092,0.36908
0.47235,0.52765
0.53248,0.46752
0.49233,0.50767
0.66356,0.33644
0.44816,0.55184
0.22077,0.77923
0.59221,0.40779
0.59784,0.40216
0.33903,0.66097
0.29702,0.70298
0.47572,0.52428
0.30109,0.69891
0.51459,0.48541
0.12745,0.87255
0.34185,0.65815
0.56095,0.43905
0.57128,0.42872
0.40822,0.59178
0.46317,0.53683
0.34066,0.65934
0.41873,0.58127
0.61296,0.38704
0.45879,0.54121
0.47273,0.52727
0.36558,0.63442
0.37565,0.62435
0.3943,0.6057
0.37969,0.62031
0.34636,0.65364
0.30804,0.69196
0.44185,0.55815
0.52789,0.47211
0.46051,0.53949
0.53989,0.46011
0.54713,0.45287
0.6044,0.3956
0.6477,0.3523
0.57877,0.42123
0.47577,0.52423
0.49237,0.50763
0.48105,0.51895
0.56794,0.43206
0.2595,0.7405
0.47432,0.52568
0.36588,0.63412
0.51183,0.48817
0.46937,0.53063
0.31205,0.68795
0.51238,0.48762
0.5,0.5
0.39928,0.60072
0.5322,0.4678
0.46045,0.53955
0.45223,0.54777
0.51857,0.48143
0.31447,0.68553
0.19905,0.80095
0.38603,0.61397
0.68451,0.31549
0.52992,0.47008
0.38931,0.61069
0.39963,0.60037
0.52002,0.47998
0.48504,0.51496
0.61154,0.38846
0.53106,0.46894
0.52567,0.47433
0.52056,0.47944
0.52424,0.47576
0.49078,0.50922
0.46745,0.53255
0.37497,0.62503
0.5762,0.4238
0.37064,0.62936
0.29202,0.70798
0.52759,0.47241
0.59746,0.40254
0.66515,0.33485
0.61465,0.38535
0.57992,0.42008
0.24618,0.75382
0.36037,0.63963
0.54523,0.45477
0.48943,0.51057
0.42728,0.57272
0.64004,0.35996
0.42852,0.57148
0.33337,0.66663
0.26892,0.73108
0.53963,0.46037
0.43616,0.56384
0.44279,0.55721
0.46499,0.53501
0.31911,0.68089
0.38523,0.61477
0.26353,0.73647
0.44688,0.55312
0.47986,0.52014
0.54902,0.45098
0.54869,0.45131
0.61114,0.38886
0.5213,0.4787
0.076394,0.92361
0.60538,0.39462
0.51781,0.48219
0.57628,0.42372
0.59622,0.40378
0.59011,0.40989
0.54036,0.45964
0.17517,0.82483
0.52301,0.47699
0.42273,0.57727
0.53606,0.46394
0.23889,0.76111
0.46658,0.53342
0.45939,0.54061
0.59854,0.40146
0.39785,0.60215
0.59266,0.40734
0.57434,0.42566
0.51202,0.48798
0.58943,0.41057
0.47415,0.52585
0.48961,0.51039
0.21739,0.78261
0.57388,0.42612
0.45762,0.54238
0.60953,0.39047
0.57893,0.42107
0.64509,0.35491
0.40789,0.59211
0.51028,0.48972
0.46059,0.53941
0.45021,0.54979
0.5461,0.4539
0.56188,0.43812
0.52172,0.47828
0.5674,0.4326
0.55281,0.44719
0.58889,0.41111
0.44896,0.55104
0.28803,0.71197
0.58374,0.41626
0.40453,0.59547
0.47706,0.52294
0.51259,0.48741
0.322,0.678
0.39339,0.60661
0.40236,0.59764
0.2981,0.7019
0.61149,0.38851
0.429,0.571
0.27014,0.72986
0.39151,0.60849
0.4009,0.5991
0.44762,0.55238
0.63455,0.36545
0.4383,0.5617
0.49862,0.50138
0.52846,0.47154
0.47861,0.52139
0.64279,0.35721
0.48148,0.51852
0.59905,0.40095
0.484,0.516
0.50321,0.49679
0.52356,0.47644
0.42698,0.57302
0.25114,0.74886
0.56547,0.43453
0.57433,0.42567
0.57371,0.42629
0.2645,0.7355
0.19285,0.80715
0.47961,0.52039
0.52304,0.47696
0.27375,0.72625
0.39188,0.60812
0.47071,0.52929
0.4638,0.5362
0.40632,0.59368
0.43317,0.56683
0.28734,0.71266
0.37524,0.62476
0.34242,0.65758
0.51635,0.48365
0.33636,0.66364
0.40938,0.59062
0.64129,0.35871
0.44994,0.55006
0.43685,0.56315
0.53046,0.46954
0.53084,0.46916
0.57774,0.42226
0.42974,0.57026
0.50702,0.49298
0.51469,0.48531
0.46913,0.53087
0.34359,0.65641
0.50248,0.49752
0.46402,0.53598
0.48797,0.51203
0.49184,0.50816
0.54222,0.45778
0.5089,0.4911
0.4842,0.5158
0.40963,0.59037
0.51347,0.48653
0.46718,0.53282
0.42595,0.57405
0.53924,0.46076
0.35949,0.64051
0.31968,0.68032
0.40992,0.59008
0.47446,0.52554
0.5,0.5
0.5667,0.4333
0.46709,0.53291
0.60629,0.39371
0.59662,0.40338
0.46705,0.53295
0.57538,0.42462
0.49513,0.50487
0.593,0.407
0.5829,0.4171
0.40126,0.59874
0.55152,0.44848
0.23896,0.76104
0.57724,0.42276
0.3209,0.6791
0.55357,0.44643
0.54618,0.45382
0.39459,0.60541
0.56158,0.43842
0.47724,0.52276
0.3592,0.6408
0.61811,0.38189
0.10333,0.89667
0.21865,0.78135
0.56224,0.43776
0.46418,0.53582
0.60519,0.39481
0.52904,0.47096
0.35231,0.64769
0.39063,0.60938
0.66439,0.33561
0.29964,0.70036
0.44939,0.55061
0.49276,0.50724
0.46093,0.53907
0.37434,0.62566
0.59661,0.40339
0.36002,0.63998
0.52885,0.47115
0.58552,0.41448
0.54639,0.45361
0.35677,0.64323
0.19424,0.80576
0.63517,0.36483
0.53713,0.46287
0.44265,0.55735
0.60208,0.39792
0.40679,0.59321
0.397,0.603
0.42157,0.57843
0.38312,0.61688
0.50209,0.49791
0.47354,0.52646
0.48648,0.51352
0.47899,0.52101
0.22296,0.77704
0.50546,0.49454
0.53479,0.46521
0.51718,0.48282
0.59721,0.40279
0.28016,0.71984
0.42553,0.57447
0.65957,0.34043
0.52099,0.47901
0.5,0.5
0.36982,0.63018
0.42295,0.57705
0.34464,0.65536
0.48224,0.51776
0.41279,0.58721
0.38316,0.61684
0.58229,0.41771
0.55883,0.44117
0.52208,0.47792
0.41789,0.58211
0.52992,0.47008
0.31434,0.68566
0.32934,0.67066
0.49433,0.50567
0.58101,0.41899
0.20343,0.79657
0.37971,0.62029
0.35405,0.64595
0.53949,0.46051
0.53301,0.46699
0.52133,0.47867
0.54546,0.45454
0.38709,0.61291
0.48011,0.51989
0.36492,0.63508
0.47174,0.52826
0.31678,0.68322
0.4506,0.5494
0.37138,0.62862
0.57204,0.42796
0.51405,0.48595
0.26413,0.73587
0.40687,0.59313
0.4027,0.5973
0.57458,0.42542
0.58663,0.41337
0.42447,0.57553
0.49549,0.50451
0.60539,0.39461
0.53715,0.46285
0.54498,0.45502
0.39944,0.60056
0.44854,0.55146
0.60905,0.39095
0.39151,0.60849
0.39297,0.60703
0.47637,0.52363
0.50996,0.49004
0.47389,0.52611
0.44349,0.55651
0.53886,0.46114
0.45327,0.54673
0.4572,0.5428
0.46137,0.53863
0.61726,0.38274
0.32125,0.67875
0.40949,0.59051
0.56033,0.43967
0.63187,0.36813
0.60359,0.39641
0.44938,0.55062
0.5849,0.4151
0.66373,0.33627
0.63406,0.36594
0.62625,0.37375
0.56757,0.43243
0.64075,0.35925
0.54207,0.45793
0.3414,0.6586
0.58815,0.41185
0.44966,0.55034
0.5205,0.4795
0.53867,0.46133
0.4575,0.5425
0.54216,0.45784
0.48754,0.51246
0.16311,0.83689
0.6047,0.3953
0.39916,0.60084
0.55385,0.44615
0.55541,0.44459
0.2386,0.7614
0.60852,0.39148
0.59944,0.40056
0.60804,0.39196
0.61094,0.38906
0.52543,0.47457
0.60774,0.39226
0.43865,0.56135
0.6007,0.3993
0.59013,0.40987
0.66402,0.33598
0.48516,0.51484
0.47685,0.52315
0.41966,0.58034
0.53233,0.46767
0.3106,0.6894
0.60386,0.39614
0.28488,0.71512
0.52112,0.47888
0.54722,0.45278
0.30852,0.69148
0.37589,0.62411
0.54092,0.45908
0.50293,0.49707
0.57786,0.42214
0.50913,0.49087
0.34776,0.65224
0.43266,0.56734
0.54485,0.45515
0.34087,0.65913
0.32388,0.67612
0.24526,0.75474
0.38747,0.61253
0.40886,0.59114
0.45044,0.54956
0.51582,0.48418
0.58497,0.41503
0.32113,0.67887
0.30664,0.69336
0.42987,0.57013
0.18971,0.81029
0.43795,0.56205
0.32222,0.67778
0.6101,0.3899
0.50292,0.49708
0.54929,0.45071
0.29173,0.70827
0.57903,0.42097
0.54628,0.45372
0.6178,0.3822
0.29283,0.70717
0.4765,0.5235
0.23462,0.76538
0.52066,0.47934
0.48516,0.51484
0.44124,0.55876
0.60784,0.39216
0.57201,0.42799
0.50378,0.49622
0.30118,0.69882
0.44608,0.55392
0.50802,0.49198
0.49678,0.50322
0.57044,0.42956
0.52746,0.47254
0.53765,0.46235
0.57919,0.42081
0.59539,0.40461
0.47911,0.52089
0.090804,0.9092
0.51007,0.48993
0.33223,0.66777
0.42435,0.57565
0.3431,0.6569
0.53909,0.46091
0.54468,0.45532
0.4847,0.5153
0.53514,0.46486
0.55465,0.44535
0.41039,0.58961
0.5163,0.4837
0.44342,0.55658
0.4407,0.5593
0.61013,0.38987
0.36958,0.63042
0.40855,0.59145
0.41313,0.58687
0.23436,0.76564
0.5481,0.4519
0.60748,0.39252
0.28478,0.71522
0.51314,0.48686
0.36894,0.63106
0.59241,0.40759
0.52707,0.47293
0.58553,0.41447
0.52151,0.47849
0.3653,0.6347
0.40317,0.59683
0.65238,0.34762
0.39023,0.60977
0.58829,0.41171
0.54698,0.45302
0.6316,0.3684
0.52598,0.47402
0.39578,0.60422
0.60737,0.39263
0.40129,0.59871
0.36668,0.63332
0.42904,0.57096
0.35685,0.64315
0.62864,0.37136
0.36574,0.63426
0.55394,0.44606
0.2855,0.7145
0.62988,0.37012
0.56829,0.43171
0.28816,0.71184
0.6023,0.3977
0.48343,0.51657
0.57643,0.42357
0.33585,0.66415
0.27011,0.72989
0.46878,0.53122
0.43615,0.56385
0.41667,0.58333
0.56808,0.43192
0.4624,0.5376
0.47619,0.52381
0.43284,0.56716
0.519,0.481
0.26413,0.73587
0.54606,0.45394
0.37492,0.62508
0.56513,0.43487
0.50445,0.49555
0.28439,0.71561
0.40056,0.59944
0.6604,0.3396
0.31091,0.68909
0.30175,0.69825
0.55494,0.44506
0.45077,0.54923
0.42155,0.57845
0.54052,0.45948
0.37265,0.62735
0.66322,0.33678
0.54409,0.45591
0.39518,0.60482
0.47967,0.52033
0.43393,0.56607
0.55071,0.44929
0.57171,0.42829
0.47469,0.52531
0.50738,0.49262
0.63652,0.36348
0.6142,0.3858
0.48108,0.51892
0.35523,0.64477
0.12879,0.87121
0.4478,0.5522
0.51469,0.48531
0.45548,0.54452
0.30867,0.69133
0.54689,0.45311
