0.02,0.07,0.25,0.4,0.26
0.080808,0.18182,0.47475,0.18182,0.080808
0.02,0.03,0.24,0.45,0.26
0.1,0.18,0.42,0.2,0.1
0.020202,0.070707,0.31313,0.40404,0.19192
0.16,0.23,0.32,0.21,0.08
0.039604,0.049505,0.19802,0.45545,0.25743
0.04,0.08,0.37,0.34,0.17
0.04,0.04,0.22,0.44,0.26
0.060606,0.12121,0.46465,0.27273,0.080808
0.02,0.05,0.24,0.41,0.28
0.089109,0.089109,0.29703,0.29703,0.22772
0.03,0.1,0.34,0.42,0.11
0.04,0.14,0.37,0.34,0.11
0.03,0.06,0.2,0.34,0.37
0.030303,0.050505,0.27273,0.35354,0.29293
0.02,0.02,0.17,0.39,0.4
0.02,0.08,0.36,0.34,0.2
0.05,0.09,0.35,0.32,0.19
0.09901,0.17822,0.35644,0.22772,0.13861
0.14141,0.12121,0.44444,0.20202,0.090909
0.050505,0.11111,0.37374,0.31313,0.15152
0.02,0.05,0.28,0.45,0.2
0.040404,0.11111,0.28283,0.34343,0.22222
0.049505,0.089109,0.34653,0.32673,0.18812
0.14,0.16,0.33,0.23,0.14
0.090909,0.17172,0.43434,0.23232,0.070707
0.02,0.07,0.26,0.43,0.22
0.029703,0.069307,0.31683,0.45545,0.12871
0.02,0.03,0.11,0.26,0.58
0.04,0.07,0.23,0.36,0.3
0.10101,0.23232,0.45455,0.17172,0.040404
0.01,0.05,0.28,0.43,0.23
0.09,0.13,0.41,0.21,0.16
0.08,0.09,0.33,0.29,0.21
0.030303,0.040404,0.37374,0.32323,0.23232
0.09,0.23,0.37,0.24,0.07
0.04,0.09,0.34,0.34,0.19
0.04,0.1,0.32,0.34,0.2
0.27,0.42,0.26,0.04,0.01
0.03,0.06,0.18,0.32,0.41
0.039604,0.069307,0.26733,0.37624,0.24752
0.13,0.11,0.36,0.25,0.15
0.11881,0.18812,0.34653,0.25743,0.089109
0.04,0.06,0.24,0.39,0.27
0.01,0.04,0.28,0.48,0.19
0.02,0.05,0.25,0.41,0.27
0.04,0.07,0.41,0.35,0.13
0.07,0.18,0.48,0.2,0.07
0.02,0.06,0.26,0.42,0.24
0.03,0.07,0.25,0.38,0.27
0.010101,0.040404,0.26263,0.44444,0.24242
0.02,0.01,0.17,0.4,0.4
0.14,0.14,0.35,0.21,0.16
0.04,0.06,0.26,0.39,0.25
0.020202,0.040404,0.35354,0.40404,0.18182
0.25743,0.27723,0.33663,0.079208,0.049505
0.020202,0.060606,0.26263,0.37374,0.28283
0.08,0.08,0.52,0.29,0.03
0.010101,0.040404,0.22222,0.44444,0.28283
0.019802,0.079208,0.36634,0.36634,0.16832
0.050505,0.11111,0.42424,0.29293,0.12121
0.07,0.06,0.4,0.31,0.16
0.059406,0.049505,0.19802,0.35644,0.33663
0.060606,0.19192,0.46465,0.20202,0.080808
0.02,0.06,0.31,0.44,0.17
0.029703,0.049505,0.18812,0.40594,0.32673
0.079208,0.15842,0.39604,0.22772,0.13861
0.010101,0.030303,0.23232,0.43434,0.29293
0.02,0.04,0.24,0.41,0.29
0.019802,0.059406,0.27723,0.42574,0.21782
0.05,0.11,0.4,0.3,0.14
0.019802,0.049505,0.27723,0.46535,0.18812
0.010101,0.050505,0.22222,0.42424,0.29293
0.14,0.2,0.46,0.14,0.06
0.040404,0.080808,0.27273,0.39394,0.21212
0.08,0.15,0.48,0.23,0.06
0.020202,0.050505,0.29293,0.37374,0.26263
0.05,0.04,0.28,0.39,0.24
0.07,0.13,0.59,0.15,0.06
0.02,0.05,0.28,0.45,0.2
0.040404,0.050505,0.25253,0.43434,0.22222
0.039604,0.089109,0.32673,0.38614,0.15842
0.060606,0.11111,0.31313,0.36364,0.15152
0.29703,0.28713,0.23762,0.11881,0.059406
0.06,0.11,0.45,0.28,0.1
0.04,0.09,0.34,0.4,0.13
0.07,0.08,0.37,0.25,0.23
0.03,0.04,0.22,0.46,0.25
0.069307,0.039604,0.31683,0.38614,0.18812
0.060606,0.14141,0.45455,0.27273,0.070707
0.16,0.21,0.39,0.18,0.06
0.11,0.11,0.4,0.25,0.13
0.070707,0.10101,0.26263,0.36364,0.20202
0.020202,0.060606,0.31313,0.39394,0.21212
0.18,0.18,0.45,0.15,0.04
0.28,0.29,0.31,0.08,0.04
0.06,0.1,0.4,0.3,0.14
0.15,0.24,0.48,0.11,0.02
0.019802,0.049505,0.33663,0.40594,0.18812
0.039604,0.069307,0.26733,0.34653,0.27723
0.05,0.07,0.34,0.4,0.14
0.06,0.1,0.37,0.28,0.19
0.08,0.14,0.33,0.3,0.15
0.050505,0.040404,0.34343,0.40404,0.16162
0.049505,0.079208,0.31683,0.36634,0.18812
0.010101,0.050505,0.25253,0.44444,0.24242
0.08,0.12,0.38,0.29,0.13
0.18182,0.18182,0.39394,0.16162,0.080808
0.09,0.16,0.38,0.29,0.08
0.12871,0.17822,0.37624,0.21782,0.09901
0.020202,0.040404,0.30303,0.40404,0.23232
0.019802,0.039604,0.27723,0.43564,0.22772
0.07,0.09,0.27,0.33,0.24
0.029703,0.079208,0.32673,0.42574,0.13861
0.13861,0.079208,0.43564,0.26733,0.079208
0.050505,0.070707,0.15152,0.30303,0.42424
0.02,0.05,0.22,0.42,0.29
0.11,0.22,0.47,0.17,0.03
0.12,0.17,0.4,0.23,0.08
0.04,0.03,0.26,0.42,0.25
0.059406,0.09901,0.33663,0.27723,0.22772
0.050505,0.13131,0.44444,0.30303,0.070707
0.04,0.06,0.21,0.33,0.36
0.03,0.05,0.22,0.37,0.33
0.079208,0.11881,0.34653,0.30693,0.14851
0.10891,0.10891,0.37624,0.32673,0.079208
0.09,0.13,0.35,0.32,0.11
0.049505,0.089109,0.32673,0.33663,0.19802
0.019802,0.039604,0.15842,0.32673,0.45545
0.069307,0.16832,0.42574,0.23762,0.09901
0.13861,0.17822,0.40594,0.18812,0.089109
0.01,0.04,0.26,0.5,0.19
0.03,0.07,0.27,0.39,0.24
0.050505,0.13131,0.42424,0.29293,0.10101
0.03,0.07,0.32,0.39,0.19
0.04,0.12,0.39,0.35,0.1
0.03,0.08,0.3,0.34,0.25
0.020202,0.040404,0.27273,0.45455,0.21212
0.1,0.12,0.36,0.32,0.1
0.080808,0.10101,0.35354,0.27273,0.19192
0.13,0.12,0.39,0.25,0.11
0.03,0.07,0.32,0.36,0.22
0.069307,0.18812,0.45545,0.20792,0.079208
0.050505,0.10101,0.38384,0.29293,0.17172
0.039604,0.049505,0.30693,0.41584,0.18812
0.06,0.07,0.25,0.33,0.29
0.080808,0.10101,0.38384,0.34343,0.090909
0.07,0.1,0.26,0.35,0.22
0.03,0.08,0.34,0.42,0.13
0.04,0.11,0.3,0.37,0.18
0.06,0.11,0.39,0.33,0.11
0.03,0.07,0.28,0.37,0.25
0.020202,0.020202,0.17172,0.40404,0.38384
0.06,0.09,0.42,0.41,0.02
0.070707,0.11111,0.38384,0.30303,0.13131
0.10891,0.14851,0.31683,0.30693,0.11881
0.13,0.18,0.35,0.2,0.14
0.050505,0.12121,0.35354,0.31313,0.16162
0.030303,0.030303,0.21212,0.39394,0.33333
0.02,0.05,0.34,0.45,0.14
0.049505,0.059406,0.22772,0.39604,0.26733
0.020202,0.070707,0.30303,0.39394,0.21212
0.010101,0.030303,0.22222,0.47475,0.26263
0.02,0.05,0.29,0.48,0.16
0.05,0.09,0.38,0.33,0.15
0.070707,0.16162,0.43434,0.24242,0.090909
0.04,0.07,0.28,0.42,0.19
0.08,0.2,0.41,0.25,0.06
0.020202,0.050505,0.30303,0.40404,0.22222
0.050505,0.16162,0.53535,0.19192,0.060606
0.15,0.09,0.33,0.34,0.09
0.09,0.12,0.36,0.29,0.14
0.049505,0.15842,0.46535,0.20792,0.11881
0.02,0.04,0.28,0.4,0.26
0.040404,0.090909,0.30303,0.37374,0.19192
0.11,0.14,0.35,0.28,0.12
0.02,0.05,0.26,0.42,0.25
0.01,0.04,0.27,0.49,0.19
0.040404,0.13131,0.44444,0.28283,0.10101
0.02,0.04,0.24,0.48,0.22
0.08,0.11,0.27,0.31,0.23
0.02,0.05,0.25,0.4,0.28
0.089109,0.18812,0.36634,0.20792,0.14851
0.090909,0.18182,0.47475,0.19192,0.060606
0.03,0.06,0.29,0.4,0.22
0.01,0.04,0.21,0.44,0.3
0.04,0.06,0.3,0.42,0.18
0.09,0.18,0.28,0.27,0.18
0.13,0.07,0.24,0.24,0.32
0.030303,0.070707,0.30303,0.37374,0.22222
0.09901,0.19802,0.45545,0.15842,0.089109
0.03,0.08,0.45,0.38,0.06
0.03,0.06,0.27,0.43,0.21
0.06,0.13,0.4,0.3,0.11
0.040404,0.080808,0.34343,0.31313,0.22222
0.13,0.12,0.33,0.25,0.17
0.019802,0.059406,0.30693,0.39604,0.21782
0.04,0.15,0.41,0.3,0.1
0.079208,0.14851,0.39604,0.22772,0.14851
0.12121,0.19192,0.39394,0.21212,0.080808
0.14851,0.18812,0.49505,0.11881,0.049505
0.08,0.12,0.39,0.3,0.11
0.12,0.12,0.27,0.31,0.18
0.04,0.07,0.47,0.34,0.08
0.019802,0.049505,0.22772,0.38614,0.31683
0.020202,0.050505,0.24242,0.38384,0.30303
0.030303,0.070707,0.31313,0.37374,0.21212
0.02,0.04,0.23,0.41,0.3
0.04,0.08,0.28,0.37,0.23
0.11,0.26,0.39,0.13,0.11
0.079208,0.10891,0.38614,0.27723,0.14851
0.080808,0.17172,0.56566,0.14141,0.040404
0.03,0.11,0.35,0.34,0.17
0.03,0.06,0.18,0.37,0.36
0.080808,0.040404,0.21212,0.41414,0.25253
0.029703,0.079208,0.24752,0.39604,0.24752
0.019802,0.049505,0.29703,0.49505,0.13861
0.02,0.1,0.33,0.34,0.21
0.08,0.14,0.48,0.24,0.06
0.07,0.13,0.32,0.32,0.16
0.080808,0.050505,0.40404,0.35354,0.11111
0.08,0.15,0.46,0.24,0.07
0.010101,0.030303,0.28283,0.42424,0.25253
0.04,0.07,0.33,0.37,0.19
0.039604,0.12871,0.34653,0.37624,0.10891
0.10101,0.12121,0.40404,0.26263,0.11111
0.029703,0.069307,0.27723,0.42574,0.19802
0.02,0.07,0.27,0.37,0.27
0.02,0.05,0.24,0.4,0.29
0.039604,0.049505,0.19802,0.40594,0.30693
0.10891,0.21782,0.40594,0.14851,0.11881
0.02,0.05,0.33,0.44,0.16
0.05,0.04,0.27,0.36,0.28
0.04,0.06,0.33,0.4,0.17
0.04,0.1,0.34,0.41,0.11
0.029703,0.059406,0.26733,0.36634,0.27723
0.05,0.11,0.39,0.32,0.13
0.09,0.23,0.39,0.19,0.1
0.059406,0.09901,0.33663,0.35644,0.14851
0.09,0.18,0.46,0.19,0.08
0.04,0.07,0.33,0.32,0.24
0.02,0.04,0.18,0.35,0.41
0.03,0.05,0.17,0.33,0.42
0.07,0.13,0.48,0.24,0.08
0.06,0.08,0.28,0.34,0.24
0.080808,0.13131,0.35354,0.31313,0.12121
0.11,0.14,0.24,0.28,0.23
0.03,0.08,0.33,0.38,0.18
0.07,0.12,0.31,0.35,0.15
0.07,0.17,0.46,0.25,0.05
0.070707,0.13131,0.32323,0.30303,0.17172
0.040404,0.26263,0.33333,0.28283,0.080808
0.06,0.13,0.28,0.36,0.17
0.1,0.1,0.37,0.3,0.13
0.22,0.3,0.32,0.08,0.08
0.18,0.29,0.32,0.11,0.1
0.050505,0.11111,0.38384,0.32323,0.13131
0.19192,0.19192,0.33333,0.14141,0.14141
0.20202,0.28283,0.34343,0.12121,0.050505
0.03,0.11,0.38,0.36,0.12
0.02,0.05,0.26,0.45,0.22
0.04,0.09,0.34,0.38,0.15
0.06,0.09,0.32,0.36,0.17
0.06,0.05,0.14,0.26,0.49
0.029703,0.089109,0.28713,0.36634,0.22772
0.07,0.11,0.33,0.3,0.19
0.01,0.05,0.28,0.42,0.24
0.12121,0.19192,0.37374,0.18182,0.13131
0.05,0.09,0.34,0.34,0.18
0.069307,0.12871,0.30693,0.34653,0.14851
0.059406,0.15842,0.43564,0.23762,0.10891
0.03,0.13,0.46,0.32,0.06
0.16,0.25,0.41,0.14,0.04
0.03,0.06,0.26,0.4,0.25
0.050505,0.070707,0.24242,0.32323,0.31313
0.030303,0.060606,0.26263,0.37374,0.27273
0.01,0.03,0.19,0.41,0.36
0.12871,0.15842,0.39604,0.24752,0.069307
0.06,0.14,0.45,0.24,0.11
0.18812,0.30693,0.33663,0.09901,0.069307
0.20202,0.39394,0.24242,0.090909,0.070707
0.13,0.25,0.36,0.19,0.07
0.05,0.12,0.36,0.31,0.16
0.06,0.12,0.36,0.3,0.16
0.01,0.02,0.14,0.39,0.44
0.019802,0.079208,0.27723,0.36634,0.25743
0.27723,0.35644,0.19802,0.089109,0.079208
0.13,0.09,0.43,0.25,0.1
0.03,0.09,0.34,0.4,0.14
0.03,0.07,0.23,0.33,0.34
0.01,0.03,0.2,0.48,0.28
0.09901,0.14851,0.42574,0.23762,0.089109
0.060606,0.070707,0.38384,0.36364,0.12121
0.03,0.05,0.28,0.41,0.23
0.1,0.16,0.46,0.21,0.07
0.070707,0.12121,0.38384,0.29293,0.13131
0.02,0.05,0.3,0.4,0.23
0.020202,0.050505,0.33333,0.43434,0.16162
0.079208,0.14851,0.47525,0.21782,0.079208
0.06,0.19,0.5,0.19,0.06
0.01,0.04,0.23,0.42,0.3
0.04,0.05,0.22,0.36,0.33
0.030303,0.12121,0.38384,0.32323,0.14141
0.20202,0.33333,0.27273,0.12121,0.070707
0.08,0.24,0.41,0.17,0.1
0.15152,0.22222,0.34343,0.16162,0.12121
0.06,0.13,0.43,0.25,0.13
0.040404,0.070707,0.28283,0.39394,0.21212
0.02,0.06,0.24,0.32,0.36
0.040404,0.080808,0.24242,0.35354,0.28283
0.14,0.11,0.35,0.26,0.14
0.010101,0.020202,0.19192,0.45455,0.32323
0.05,0.1,0.36,0.33,0.16
0.019802,0.059406,0.26733,0.38614,0.26733
0.09,0.15,0.45,0.21,0.1
0.060606,0.040404,0.26263,0.37374,0.26263
0.03,0.06,0.16,0.35,0.4
0.06,0.15,0.34,0.29,0.16
0.02,0.04,0.3,0.48,0.16
0.080808,0.25253,0.38384,0.21212,0.070707
0.059406,0.049505,0.28713,0.41584,0.18812
0.030303,0.060606,0.43434,0.35354,0.12121
0.050505,0.080808,0.25253,0.37374,0.24242
0.089109,0.15842,0.52475,0.16832,0.059406
0.04,0.05,0.33,0.37,0.21
0.020202,0.050505,0.20202,0.41414,0.31313
0.07,0.13,0.37,0.3,0.13
0.06,0.15,0.39,0.28,0.12
0.02,0.06,0.32,0.47,0.13
0.03,0.04,0.22,0.37,0.34
0.09,0.16,0.32,0.27,0.16
0.029703,0.089109,0.29703,0.38614,0.19802
0.020202,0.060606,0.31313,0.39394,0.21212
0.039604,0.089109,0.31683,0.34653,0.20792
0.11881,0.19802,0.33663,0.23762,0.10891
0.079208,0.10891,0.25743,0.30693,0.24752
0.14286,0.23469,0.31633,0.18367,0.12245
0.05,0.09,0.32,0.37,0.17
0.03,0.1,0.33,0.35,0.19
0.010101,0.040404,0.26263,0.39394,0.29293
0.010101,0.030303,0.20202,0.43434,0.32323
0.039604,0.09901,0.34653,0.35644,0.15842
0.17822,0.13861,0.44554,0.22772,0.009901
0.080808,0.16162,0.27273,0.29293,0.19192
0.03,0.09,0.35,0.37,0.16
0.09,0.14,0.35,0.25,0.17
0.089109,0.10891,0.38614,0.29703,0.11881
0.009901,0.049505,0.27723,0.45545,0.20792
0.07,0.1,0.32,0.34,0.17
0.02,0.08,0.29,0.39,0.22
0.030303,0.020202,0.17172,0.39394,0.38384
0.04,0.11,0.33,0.33,0.19
0.06,0.06,0.4,0.34,0.14
0.07,0.16,0.49,0.21,0.07
0.03,0.07,0.28,0.37,0.25
0.12121,0.22222,0.47475,0.12121,0.060606
0.04,0.04,0.31,0.4,0.21
0.02,0.06,0.27,0.43,0.22
0.09,0.13,0.51,0.2,0.07
0.029703,0.059406,0.31683,0.45545,0.13861
0.070707,0.13131,0.43434,0.24242,0.12121
0.03,0.07,0.24,0.4,0.26
0.03,0.05,0.25,0.41,0.26
0.039604,0.11881,0.32673,0.35644,0.15842
0.02,0.07,0.27,0.41,0.23
0.069307,0.14851,0.42574,0.20792,0.14851
0.05,0.13,0.34,0.3,0.18
0.10101,0.17172,0.45455,0.21212,0.060606
0.040404,0.13131,0.36364,0.32323,0.14141
0.12871,0.11881,0.41584,0.27723,0.059406
0.03,0.08,0.35,0.4,0.14
0.030303,0.050505,0.37374,0.41414,0.13131
0.04,0.08,0.37,0.41,0.1
0.13,0.11,0.25,0.26,0.25
0.09,0.26,0.34,0.18,0.13
0.08,0.13,0.41,0.27,0.11
0.11,0.22,0.41,0.16,0.1
0.31,0.35,0.22,0.06,0.06
0.20792,0.25743,0.27723,0.15842,0.09901
0.05,0.12,0.41,0.27,0.15
0.06,0.11,0.48,0.24,0.11
0.16162,0.15152,0.44444,0.15152,0.090909
0.41,0.21,0.3,0.05,0.03
0.21,0.11,0.35,0.21,0.12
0.019802,0.049505,0.19802,0.36634,0.36634
0.08,0.21,0.41,0.22,0.08
0.019802,0.069307,0.29703,0.38614,0.22772
0.04,0.1,0.37,0.34,0.15
0.04,0.05,0.12,0.36,0.43
0.08,0.13,0.3,0.34,0.15
0.02,0.05,0.18,0.43,0.32
0.01,0.02,0.16,0.41,0.4
0.03,0.09,0.28,0.37,0.23
0.03,0.12,0.42,0.34,0.09
0.08,0.09,0.36,0.25,0.22
0.029703,0.049505,0.22772,0.36634,0.32673
0.08,0.14,0.55,0.11,0.12
0.039604,0.079208,0.24752,0.33663,0.29703
0.070707,0.18182,0.53535,0.17172,0.040404
0.06,0.11,0.35,0.31,0.17
0.05,0.07,0.25,0.34,0.29
0.03,0.04,0.18,0.38,0.37
0.02,0.04,0.28,0.46,0.2
0.04,0.11,0.36,0.35,0.14
0.07,0.14,0.42,0.25,0.12
0.069307,0.15842,0.49505,0.20792,0.069307
0.03,0.09,0.34,0.38,0.16
0.03,0.07,0.32,0.4,0.18
0.059406,0.079208,0.34653,0.36634,0.14851
0.08,0.19,0.41,0.23,0.09
0.09901,0.13861,0.35644,0.20792,0.19802
0.070707,0.12121,0.50505,0.19192,0.11111
0.15,0.31,0.31,0.15,0.08
0.059406,0.09901,0.41584,0.26733,0.15842
0.03,0.08,0.37,0.37,0.15
0.090909,0.16162,0.40404,0.21212,0.13131
0.030303,0.080808,0.23232,0.36364,0.29293
0.03,0.07,0.29,0.36,0.25
0.08,0.17,0.32,0.28,0.15
0.07,0.11,0.32,0.37,0.13
0.019802,0.059406,0.25743,0.41584,0.24752
0.1,0.14,0.41,0.25,0.1
0.030303,0.080808,0.29293,0.42424,0.17172
0.02,0.04,0.25,0.45,0.24
0.069307,0.11881,0.25743,0.36634,0.18812
0.03,0.04,0.25,0.4,0.28
0.13131,0.13131,0.42424,0.22222,0.090909
0.04,0.13,0.39,0.32,0.12
0.08,0.14,0.37,0.24,0.17
0.050505,0.10101,0.34343,0.34343,0.16162
0.030303,0.050505,0.32323,0.37374,0.22222
0.01,0.04,0.3,0.47,0.18
0.12871,0.13861,0.38614,0.24752,0.09901
0.06,0.21,0.37,0.25,0.11
0.03,0.05,0.25,0.42,0.25
0.08,0.12,0.47,0.28,0.05
0.03,0.1,0.35,0.41,0.11
0.29703,0.10891,0.20792,0.24752,0.13861
0.19192,0.17172,0.39394,0.16162,0.080808
0.049505,0.049505,0.18812,0.33663,0.37624
0.02,0.05,0.26,0.39,0.28
0.11765,0.18627,0.34314,0.2451,0.10784
0.20202,0.34343,0.32323,0.060606,0.070707
0.04,0.12,0.36,0.3,0.18
0.18812,0.17822,0.31683,0.18812,0.12871
0.009901,0.029703,0.15842,0.41584,0.38614
0.08,0.1,0.45,0.31,0.06
0.03,0.06,0.28,0.37,0.26
0.019802,0.069307,0.32673,0.40594,0.17822
0.03,0.06,0.3,0.33,0.28
0.030303,0.060606,0.33333,0.36364,0.21212
0.08,0.14,0.37,0.28,0.13
0.16162,0.21212,0.28283,0.18182,0.16162
0.06,0.05,0.22,0.33,0.34
0.029703,0.069307,0.26733,0.36634,0.26733
0.03,0.06,0.3,0.39,0.22
0.03,0.08,0.23,0.33,0.33
0.049505,0.12871,0.27723,0.33663,0.20792
0.07,0.12,0.45,0.28,0.08
0.07,0.1,0.24,0.37,0.22
0.08,0.2,0.44,0.2,0.08
0.02,0.05,0.21,0.37,0.35
0.13,0.31,0.34,0.16,0.06
0.01,0.03,0.22,0.47,0.27
0.089109,0.14851,0.41584,0.27723,0.069307
0.04,0.09,0.23,0.36,0.28
0.030303,0.080808,0.29293,0.43434,0.16162
0.080808,0.15152,0.33333,0.31313,0.12121
0.069307,0.079208,0.22772,0.37624,0.24752
0.040404,0.080808,0.23232,0.36364,0.28283
0.05,0.07,0.26,0.37,0.25
0.11,0.26,0.43,0.15,0.05
0.09,0.14,0.4,0.19,0.18
0.1,0.12,0.31,0.34,0.13
0.36364,0.33333,0.17172,0.050505,0.080808
0.12,0.19,0.39,0.19,0.11
0.09,0.14,0.35,0.3,0.12
0.1,0.19,0.4,0.22,0.09
0.03,0.09,0.31,0.39,0.18
0.060606,0.090909,0.36364,0.29293,0.19192
0.030303,0.060606,0.31313,0.36364,0.23232
0.070707,0.11111,0.33333,0.27273,0.21212
0.03,0.08,0.38,0.35,0.16
0.17172,0.20202,0.34343,0.16162,0.12121
0.08,0.07,0.2,0.29,0.36
0.03,0.04,0.23,0.32,0.38
0.12,0.15,0.45,0.25,0.03
0.040404,0.12121,0.35354,0.33333,0.15152
0.04,0.13,0.38,0.33,0.12
0.039604,0.079208,0.30693,0.41584,0.15842
0.020202,0.030303,0.18182,0.42424,0.34343
