0.00021586,0.22306,0.00021586,0.26587,0.00021586,0.00021586,0.29348,0.21651,0.00021586
0.27669,0.22765,0.21893,0.00021379,0.00021379,0.00021379,0.00021379,0.27566,0.00021379
0.15127,0.15125,0.00017934,0.00017934,0.1456,0.00017934,0.14912,0.22959,0.17264
0.00033759,0.46195,0.00033759,0.00033759,0.00033759,0.53569,0.00033759,0.00033759,0.00033759
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.15231,0.14687,0.13745,0.16745,0.00016991,0.00016991,0.21408,0.18133,0.00016991
0.00022077,0.26104,0.26683,0.00022077,0.00022077,0.00022077,0.00022077,0.47081,0.00022077
0.22735,0.18285,0.1973,0.00018301,0.00018301,0.00018301,0.21215,0.17962,0.00018301
0.00017963,0.16829,0.18237,0.15077,0.00017963,0.16737,0.15823,0.17243,0.00017963
0.16221,0.1626,0.14588,0.00017263,0.00017263,0.00017263,0.18029,0.19892,0.14959
0.00023774,0.25942,0.00023774,0.00023774,0.00023774,0.00023774,0.00023774,0.73891,0.00023774
0.62448,0.37445,0.0001529,0.0001529,0.0001529,0.0001529,0.0001529,0.0001529,0.0001529
0.26553,0.24943,0.23076,0.0002108,0.0002108,0.0002108,0.0002108,0.25323,0.0002108
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00025073,0.29579,0.00025073,0.00025073,0.00025073,0.00025073,0.00025073,0.70245,0.00025073
0.00026742,0.31387,0.00026742,0.00026742,0.00026742,0.00026742,0.31619,0.36833,0.00026742
0.00021806,0.26498,0.26579,0.00021806,0.00021806,0.00021806,0.00021806,0.24575,0.22238
0.00033141,0.00033141,0.00033141,0.00033141,0.00033141,0.00033141,0.48587,0.51181,0.00033141
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00022598,0.00022598,0.00022598,0.00022598,0.22805,0.22742,0.27487,0.26853,0.00022598
0.00021772,0.24193,0.00021772,0.00021772,0.22852,0.00021772,0.00021772,0.29595,0.2325
0.17749,0.21136,0.18456,0.00019368,0.25224,0.00019368,0.00019368,0.17359,0.00019368
0.00022796,0.24232,0.00022796,0.2398,0.23778,0.27895,0.00022796,0.00022796,0.00022796
0.00020663,0.22176,0.00020663,0.00020663,0.00020663,0.00020663,0.23466,0.28183,0.26071
0.00021182,0.24313,0.23364,0.00021182,0.2524,0.26978,0.00021182,0.00021182,0.00021182
0.00021061,0.2125,0.22941,0.266,0.00021061,0.00021061,0.29104,0.00021061,0.00021061
0.55234,0.44531,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592
0.20009,0.18094,0.00019069,0.00019069,0.17894,0.00019069,0.20451,0.23476,0.00019069
0.00025404,0.31331,0.31012,0.00025404,0.00025404,0.37505,0.00025404,0.00025404,0.00025404
0.2512,0.23439,0.22002,0.00021825,0.00021825,0.2933,0.00021825,0.00021825,0.00021825
0.29712,0.22528,0.00021919,0.00021919,0.00021919,0.00021919,0.00021919,0.25123,0.22528
0.00033694,0.45397,0.00033694,0.00033694,0.00033694,0.00033694,0.00033694,0.54367,0.00033694
0.17368,0.20172,0.20605,0.00018911,0.00018911,0.00018911,0.00018911,0.25217,0.16563
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00025698,0.32674,0.00025698,0.00025698,0.30587,0.00025698,0.00025698,0.36584,0.00025698
0.00021082,0.24062,0.00021082,0.00021082,0.00021082,0.00021082,0.21872,0.28556,0.25405
0.19299,0.19394,0.00018588,0.00018588,0.00018588,0.00018588,0.1544,0.23362,0.22431
0.00022254,0.24055,0.22944,0.00022254,0.00022254,0.00022254,0.22711,0.30179,0.00022254
0.14355,0.15587,0.13454,0.00016853,0.00016853,0.00016853,0.17005,0.2182,0.17729
0.00017893,0.17387,0.1932,0.00017893,0.00017893,0.00017893,0.63186,0.00017893,0.00017893
0.00024491,0.31461,0.33687,0.00024491,0.00024491,0.00024491,0.00024491,0.00024491,0.34705
0.15391,0.17808,0.00018348,0.19039,0.00018348,0.00018348,0.23844,0.23844,0.00018348
0.00024413,0.30826,0.32821,0.00024413,0.00024413,0.00024413,0.00024413,0.36207,0.00024413
0.00020672,0.24289,0.23272,0.00020672,0.00020672,0.00020672,0.23941,0.28394,0.00020672
0.00033593,0.44533,0.00033593,0.00033593,0.00033593,0.00033593,0.00033593,0.55232,0.00033593
0.22732,0.24259,0.00022255,0.00022255,0.00022255,0.00022255,0.22712,0.30185,0.00022255
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.17219,0.16581,0.12506,0.00017171,0.00017171,0.00017171,0.17216,0.20111,0.16315
0.58056,0.41721,0.00031826,0.00031826,0.00031826,0.00031826,0.00031826,0.00031826,0.00031826
0.0002511,0.18863,0.16596,0.0002511,0.0002511,0.33391,0.0002511,0.31024,0.0002511
0.24102,0.21425,0.20228,0.00020721,0.00020721,0.00020721,0.3414,0.00020721,0.00020721
0.00018794,0.19486,0.20973,0.00018794,0.00018794,0.00018794,0.17135,0.24742,0.17589
0.0002552,0.32085,0.0002552,0.0002552,0.0002552,0.0002552,0.29991,0.37771,0.0002552
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00024544,0.30549,0.00024544,0.00024544,0.34143,0.00024544,0.00024544,0.00024544,0.35161
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.15659,0.18515,0.1568,0.00018501,0.00018501,0.17216,0.17216,0.15659,0.00018501
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00025999,0.30986,0.00025999,0.00025999,0.00025999,0.37176,0.31682,0.00025999,0.00025999
0.00033351,0.46717,0.00033351,0.00033351,0.00033351,0.5305,0.00033351,0.00033351,0.00033351
0.70352,0.29488,0.00022828,0.00022828,0.00022828,0.00022828,0.00022828,0.00022828,0.00022828
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00024813,0.31383,0.00024813,0.00024813,0.00024813,0.00024813,0.00024813,0.34275,0.34193
0.20936,0.23059,0.00021324,0.26823,0.00021324,0.00021324,0.29075,0.00021324,0.00021324
0.00022269,0.24988,0.00022269,0.00022269,0.22924,0.26667,0.25309,0.00022269,0.00022269
0.00021377,0.26036,0.00021377,0.00021377,0.00021377,0.00021377,0.00021377,0.73814,0.00021377
0.00025637,0.29069,0.00025637,0.00025637,0.00025637,0.00025637,0.00025637,0.39256,0.3152
0.00021006,0.24101,0.00021006,0.00021006,0.00021006,0.00021006,0.20769,0.28608,0.26417
0.55232,0.44533,0.00033594,0.00033594,0.00033594,0.00033594,0.00033594,0.00033594,0.00033594
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00025006,0.31798,0.30957,0.00025006,0.00025006,0.37095,0.00025006,0.00025006,0.00025006
0.00019096,0.20123,0.1683,0.00019096,0.23302,0.00019096,0.00019096,0.17133,0.22536
0.00021647,0.25705,0.21487,0.00021647,0.00021647,0.00021647,0.00021647,0.28842,0.23858
0.00019068,0.19897,0.21587,0.00019068,0.00019068,0.00019068,0.1653,0.25041,0.16868
0.17026,0.13681,0.14404,0.14856,0.00016336,0.00016336,0.20642,0.19342,0.00016336
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142,0.00018142,0.00018142
0.17768,0.20759,0.21698,0.00019309,0.00019309,0.22726,0.1697,0.00019309,0.00019309
0.24382,0.22398,0.23655,0.00020985,0.00020985,0.00020985,0.2946,0.00020985,0.00020985
0.00033479,0.00033479,0.00033479,0.00033479,0.00033479,0.00033479,0.46554,0.53211,0.00033479
0.00021478,0.25813,0.00021478,0.00021478,0.2461,0.00021478,0.00021478,0.27888,0.21582
0.00024967,0.33009,0.31324,0.00024967,0.00024967,0.00024967,0.35517,0.00024967,0.00024967
0.46769,0.00032386,0.00032386,0.00032386,0.00032386,0.53004,0.00032386,0.00032386,0.00032386
0.00026377,0.31184,0.00026377,0.00026377,0.30659,0.00026377,0.00026377,0.37999,0.00026377
0.29509,0.24357,0.00021675,0.00021675,0.00021675,0.00021675,0.21812,0.24214,0.00021675
0.00026389,0.31744,0.00026389,0.00026389,0.00026389,0.33234,0.34864,0.00026389,0.00026389
0.26306,0.22171,0.00020456,0.23792,0.00020456,0.00020456,0.27628,0.00020456,0.00020456
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00034101,0.45534,0.00034101,0.00034101,0.00034101,0.00034101,0.00034101,0.54228,0.00034101
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00026938,0.31747,0.00026938,0.00026938,0.00026938,0.36357,0.31734,0.00026938,0.00026938
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00020852,0.22537,0.2228,0.25795,0.00020852,0.00020852,0.29283,0.00020852,0.00020852
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00022019,0.23604,0.22136,0.00022019,0.00022019,0.29949,0.24201,0.00022019,0.00022019
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.36634,0.30719,0.00024493,0.00024493,0.00024493,0.00024493,0.00024493,0.325,0.00024493
0.00021379,0.2492,0.27238,0.00021379,0.00021379,0.00021379,0.26548,0.21187,0.00021379
0.00023812,0.22089,0.00023812,0.00023812,0.1911,0.39775,0.18907,0.00023812,0.00023812
0.00020775,0.21531,0.22334,0.26926,0.00020775,0.00020775,0.29106,0.00020775,0.00020775
0.00021082,0.23894,0.21889,0.00021082,0.00021082,0.00021082,0.25494,0.28617,0.00021082
0.63532,0.36262,0.00029346,0.00029346,0.00029346,0.00029346,0.00029346,0.00029346,0.00029346
0.0001776,0.1765,0.17541,0.0001776,0.15612,0.0001776,0.14343,0.20634,0.14167
0.00026044,0.34455,0.00026044,0.00026044,0.00026044,0.00026044,0.29943,0.35445,0.00026044
0.19392,0.17141,0.00018768,0.22725,0.00018768,0.00018768,0.24664,0.16003,0.00018768
0.00020464,0.23017,0.24184,0.00020464,0.00020464,0.00020464,0.00020464,0.28286,0.2441
0.00018944,0.2021,0.21109,0.16332,0.00018944,0.00018944,0.24893,0.1738,0.00018944
0.18531,0.1807,0.00018666,0.22201,0.00018666,0.00018666,0.25084,0.1604,0.00018666
0.0002681,0.32033,0.0002681,0.0002681,0.0002681,0.36069,0.31737,0.0002681,0.0002681
0.00025727,0.33606,0.00025727,0.00025727,0.00025727,0.00025727,0.00025727,0.36656,0.29584
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00021261,0.22545,0.00021261,0.00021261,0.00021261,0.00021261,0.24805,0.2984,0.22703
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142,0.00018142,0.00018142
0.26924,0.22898,0.00022007,0.00022007,0.00022007,0.27001,0.23066,0.00022007,0.00022007
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.0003317,0.46355,0.0003317,0.0003317,0.0003317,0.53413,0.0003317,0.0003317,0.0003317
0.70236,0.00024258,0.00024258,0.00024258,0.00024258,0.00024258,0.00024258,0.29594,0.00024258
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.18847,0.16202,0.00018879,0.17169,0.00018879,0.00018879,0.23664,0.24043,0.00018879
0.00024498,0.28995,0.00024498,0.33781,0.00024498,0.00024498,0.37077,0.00024498,0.00024498
0.2055,0.16977,0.1675,0.21277,0.00018683,0.00018683,0.24371,0.00018683,0.00018683
0.00024652,0.28812,0.00024652,0.34514,0.00024652,0.00024652,0.36526,0.00024652,0.00024652
0.00025782,0.33663,0.00025782,0.00025782,0.00025782,0.00025782,0.00025782,0.35942,0.3024
0.00021377,0.00021377,0.00021377,0.00021377,0.00021377,0.00021377,0.26036,0.73814,0.00021377
0.00021254,0.24672,0.20905,0.00021254,0.00021254,0.00021254,0.24585,0.29732,0.00021254
0.22981,0.17922,0.13646,0.00019139,0.00019139,0.00019139,0.23461,0.21913,0.00019139
0.24029,0.21541,0.00021204,0.25637,0.00021204,0.00021204,0.28686,0.00021204,0.00021204
0.00018629,0.1991,0.20349,0.00018629,0.00018629,0.00018629,0.16196,0.23096,0.20374
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.1749,0.17886,0.00019538,0.00019538,0.18282,0.00019538,0.2249,0.23774,0.00019538
0.31424,0.3151,0.00024866,0.00024866,0.00024866,0.00024866,0.00024866,0.36917,0.00024866
0.28482,0.20806,0.00021323,0.00021323,0.00021323,0.00021323,0.25118,0.25487,0.00021323
0.00022378,0.25665,0.2318,0.00022378,0.00022378,0.25753,0.25291,0.00022378,0.00022378
0.00033592,0.4453,0.00033592,0.00033592,0.00033592,0.55235,0.00033592,0.00033592,0.00033592
0.13913,0.2081,0.21587,0.00015057,0.00015057,0.00015057,0.43615,0.00015057,0.00015057
0.73814,0.26036,0.00021377,0.00021377,0.00021377,0.00021377,0.00021377,0.00021377,0.00021377
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00025816,0.35507,0.29165,0.00025816,0.00025816,0.00025816,0.00025816,0.35174,0.00025816
0.55234,0.4453,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592
0.00022473,0.25853,0.00022473,0.00022473,0.23334,0.27367,0.23334,0.00022473,0.00022473
0.00019473,0.20539,0.00019473,0.23009,0.00019473,0.17708,0.17708,0.20959,0.00019473
0.16682,0.13578,0.14168,0.1616,0.00017162,0.00017162,0.19861,0.195,0.00017162
0.00020753,0.21487,0.22291,0.26881,0.00020753,0.00020753,0.29237,0.00020753,0.00020753
0.1493,0.16392,0.1493,0.00018185,0.15132,0.00018185,0.1808,0.20482,0.00018185
0.24732,0.2474,0.00021093,0.00021093,0.00021093,0.00021093,0.20858,0.29565,0.00021093
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.28205,0.25148,0.0002137,0.0002137,0.0002137,0.20952,0.25588,0.0002137,0.0002137
0.00024588,0.30682,0.00024588,0.00024588,0.35119,0.34052,0.00024588,0.00024588,0.00024588
0.37428,0.30951,0.00026001,0.31465,0.00026001,0.00026001,0.00026001,0.00026001,0.00026001
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00021436,0.24834,0.00021436,0.00021436,0.00021436,0.00021436,0.24922,0.28826,0.21311
0.00021373,0.20568,0.00021373,0.00021373,0.00021373,0.00021373,0.2226,0.3532,0.21745
0.00033169,0.46351,0.00033169,0.00033169,0.00033169,0.53417,0.00033169,0.00033169,0.00033169
0.00021467,0.23807,0.25718,0.00021467,0.00021467,0.00021467,0.21464,0.28904,0.00021467
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00025286,0.32128,0.30262,0.00025286,0.00025286,0.00025286,0.00025286,0.37459,0.00025286
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142,0.00018142,0.00018142
0.00021075,0.2388,0.21278,0.26787,0.00021075,0.00021075,0.2795,0.00021075,0.00021075
0.53919,0.45843,0.00033919,0.00033919,0.00033919,0.00033919,0.00033919,0.00033919,0.00033919
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142,0.00018142,0.00018142
0.00021769,0.23956,0.00021769,0.00021769,0.22476,0.00021769,0.2286,0.30599,0.00021769
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00022017,0.24416,0.22725,0.00022017,0.00022017,0.252,0.27548,0.00022017,0.00022017
0.00033479,0.46554,0.00033479,0.00033479,0.00033479,0.53211,0.00033479,0.00033479,0.00033479
0.26999,0.20571,0.00020694,0.24478,0.00020694,0.00020694,0.27849,0.00020694,0.00020694
0.0002627,0.32557,0.0002627,0.0002627,0.0002627,0.32996,0.3429,0.0002627,0.0002627
0.2329,0.19916,0.1798,0.00018919,0.00018919,0.00018919,0.20637,0.00018919,0.18101
0.16337,0.13905,0.1385,0.19649,0.00016527,0.00016527,0.21823,0.14386,0.00016527
0.19615,0.19464,0.20057,0.00018591,0.00018591,0.00018591,0.16354,0.24436,0.00018591
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.54227,0.45534,0.00034101,0.00034101,0.00034101,0.00034101,0.00034101,0.00034101,0.00034101
0.38208,0.00026456,0.00026456,0.30817,0.00026456,0.00026456,0.00026456,0.00026456,0.30817
0.22691,0.21635,0.00021249,0.25909,0.00021249,0.00021249,0.29659,0.00021249,0.00021249
0.23178,0.23171,0.00021918,0.00021918,0.00021918,0.00021918,0.22946,0.30595,0.00021918
0.29585,0.2412,0.25112,0.00021193,0.00021193,0.00021193,0.21077,0.00021193,0.00021193
0.00020931,0.23281,0.00020931,0.00020931,0.00020931,0.00020931,0.21359,0.29888,0.25367
0.00021396,0.22394,0.23003,0.27271,0.00021396,0.00021396,0.27225,0.00021396,0.00021396
0.30399,0.00025183,0.00025183,0.00025183,0.00025183,0.00025183,0.32097,0.37354,0.00025183
0.55235,0.4453,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592
0.55235,0.4453,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592
0.33942,0.29328,0.00024664,0.00024664,0.00024664,0.00024664,0.00024664,0.36583,0.00024664
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00020932,0.2401,0.24509,0.00020932,0.00020932,0.00020932,0.22001,0.29375,0.00020932
0.0002264,0.0002264,0.0002264,0.26185,0.2347,0.23683,0.26549,0.0002264,0.0002264
0.13338,0.16759,0.13828,0.00017528,0.00017528,0.00017528,0.16129,0.20968,0.18926
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00024263,0.30008,0.00024263,0.00024263,0.00024263,0.00024263,0.00024263,0.35899,0.33948
0.21822,0.22062,0.00021678,0.27002,0.00021678,0.00021678,0.29005,0.00021678,0.00021678
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00026176,0.33419,0.00026176,0.00026176,0.00026176,0.35185,0.31239,0.00026176,0.00026176
0.00021286,0.23615,0.20836,0.00021286,0.00021286,0.00021286,0.00021286,0.28699,0.26743
0.00022175,0.24743,0.24456,0.00022175,0.00022175,0.26566,0.24124,0.00022175,0.00022175
0.00033592,0.4453,0.00033592,0.00033592,0.00033592,0.55234,0.00033592,0.00033592,0.00033592
0.73704,0.26129,0.00023867,0.00023867,0.00023867,0.00023867,0.00023867,0.00023867,0.00023867
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00034899,0.00034899,0.00034899,0.46841,0.00034899,0.00034899,0.00034899,0.52914,0.00034899
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00024493,0.28985,0.00024493,0.3377,0.00024493,0.00024493,0.37098,0.00024493,0.00024493
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.30971,0.30971,0.00026526,0.00026526,0.00026526,0.00026526,0.00026526,0.37899,0.00026526
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.99855,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00033566,0.46479,0.00033566,0.00033566,0.00033566,0.00033566,0.00033566,0.53286,0.00033566
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.0003337,0.46087,0.0003337,0.0003337,0.0003337,0.53679,0.0003337,0.0003337,0.0003337
0.36456,0.33819,0.00025575,0.00025575,0.00025575,0.00025575,0.29572,0.00025575,0.00025575
0.00020786,0.21562,0.00020786,0.24101,0.00020786,0.00020786,0.27152,0.27081,0.00020786
0.00019253,0.19684,0.20987,0.00019253,0.00019253,0.00019253,0.18013,0.24186,0.17054
0.1672,0.17803,0.00018904,0.1983,0.00018904,0.00018904,0.25319,0.20253,0.00018904
0.00024518,0.3181,0.31437,0.00024518,0.00024518,0.00024518,0.36605,0.00024518,0.00024518
0.22072,0.17857,0.16582,0.19818,0.00018299,0.00018299,0.23598,0.00018299,0.00018299
0.16414,0.20167,0.20265,0.00019142,0.00019142,0.00019142,0.00019142,0.20539,0.22539
0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.00018142,0.99855,0.00018142
0.00034949,0.00034949,0.00034949,0.00034949,0.00034949,0.50577,0.49178,0.00034949,0.00034949
0.00024512,0.32272,0.33447,0.00024512,0.34134,0.00024512,0.00024512,0.00024512,0.00024512
0.00034657,0.00034657,0.00034657,0.47268,0.00034657,0.5249,0.00034657,0.00034657,0.00034657
0.00020876,0.2131,0.00020876,0.27272,0.22341,0.00020876,0.28973,0.00020876,0.00020876
0.2119,0.22034,0.0002145,0.0002145,0.0002145,0.0002145,0.2699,0.29679,0.0002145
0.18792,0.14041,0.13994,0.16135,0.00016436,0.00016436,0.21292,0.15696,0.00016436
0.00020725,0.21912,0.00020725,0.00020725,0.00020725,0.00020725,0.26526,0.26203,0.25255
0.55234,0.44531,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592,0.00033592
0.37899,0.30971,0.00026526,0.00026526,0.00026526,0.00026526,0.00026526,0.00026526,0.30971
0.14649,0.18189,0.18868,0.00017828,0.00017828,0.00017828,0.14479,0.19113,0.14649
0.18574,0.15679,0.00018835,0.00018835,0.17803,0.00018835,0.20965,0.26903,0.00018835
0.54228,0.00034101,0.00034101,0.00034101,0.00034101,0.00034101,0.00034101,0.00034101,0.45533
0.29492,0.000245,0.000245,0.000245,0.000245,0.000245,0.34443,0.35918,0.000245
